104 m3	m3/s
Storage	Release
89500.6268	1498.3293
90033.9802	1336.9233
90065.7857	1058.7103
90075.5720	739.0697
89632.7418	786.8685
89613.1692	542.6357
89630.2953	1221.1640
89777.0898	1255.1442
89131.1939	1018.3588
89889.6323	470.4278
89035.7774	462.9804
89268.2021	499.0844
89011.3117	689.1754
89383.1911	568.1209
89314.6870	556.4260
89390.5309	907.9231
89229.0569	681.7281
89099.3884	504.4080
90349.5885	860.1242
89708.5857	924.9132
90464.5775	942.9510
89936.1172	860.1242
90511.0625	591.4823
90709.2351	463.0937
89720.8186	461.7911
90440.1118	658.3667
91325.7721	592.5300
91817.5338	587.2348
92238.3448	613.7676
92208.9859	449.1901
90816.8844	441.7428
88898.7692	429.0002
88977.0596	495.9129
89642.5282	582.9872
89373.4048	527.7694
89500.6268	474.6753
89378.2980	461.9327
90398.5200	460.8567
88773.9938	459.8090
91284.1803	851.6292
93346.6435	1128.7945
94721.6190	980.1310
93234.1011	1002.4164
91514.1584	797.4874
91152.0653	443.8666
90966.1255	425.8287
91455.4406	489.5416
91005.2707	462.9804
90953.8926	473.0046
91032.1831	728.9323
90102.4844	1030.0253
89994.8350	834.6391
90190.5611	696.5944
89324.4733	865.4478
90660.3036	1392.1411
90870.7091	1392.1411
92894.0271	1260.4678
92037.7256	941.9033
93645.1258	1052.3390
92404.7119	1171.2697
95678.2300	1223.2878
98144.3782	2510.9964
96223.8164	2976.4687
93818.8326	3074.6149
93777.2408	2716.7749
97312.5425	2396.6813
96700.8986	2405.1763
95541.2218	2404.1003
93667.1449	1892.2733
92382.6928	1593.8987
90719.0214	1726.6197
90131.8433	1180.8125
89852.9336	1394.2649
90300.6570	760.3073
89456.5884	586.1587
90741.0406	1013.0352
91455.4406	1119.2234
92639.5832	1204.1739
91912.9503	1214.7927
91758.8160	610.5962
91364.9173	458.7329
90342.2488	795.3636
91186.3173	770.9261
92629.7969	831.4676
94640.8820	1752.1049
93175.3832	2287.2933
93097.0928	1560.9662
92815.7366	792.1638
93070.1805	1328.4282
90980.8050	1500.4531
93459.1860	1280.6294
93473.8655	1428.2451
93681.8244	1839.1792
95113.0711	1630.0026
95984.0520	1178.0941
96852.5863	680.6804
97757.8193	420.9866
98831.8659	426.8765
98310.7453	408.8386
99825.1756	413.0862
99856.9811	413.0862
98411.0549	414.1339
98347.4440	376.9822
97914.4001	371.6586
98095.4467	336.6307
98347.4440	354.6685
98643.4796	321.7643
98093.0001	296.2792
97889.9343	286.7081
98464.8796	276.0893
98141.9316	273.9655
99722.4194	270.7940
99937.7181	271.8417
100517.5565	271.8417
99856.9811	275.0415
99125.4550	272.9178
98880.7974	285.6603
98795.1673	292.0316
99291.8221	273.9655
99915.6989	255.9277
99514.4605	255.9277
99269.8029	255.9277
99340.7536	254.8516
99463.0824	255.9277
99563.3920	254.8516
99808.0496	252.7279
99808.0496	253.8039
99367.6660	249.5564
99105.8824	201.7575
98785.3810	195.3862
98922.3892	227.2427
98880.7974	228.3187
98785.3810	226.1950
98548.0632	228.3187
98173.7371	229.3665
98056.3015	204.9573
97867.9152	199.6338
98156.6111	198.5860
98119.9124	191.1387
98085.6604	168.8534
98127.2522	162.4821
98163.9508	161.4060
98141.9316	170.9771
98641.0330	167.7773
98785.3810	167.7773
98707.0906	170.9771
99167.0468	167.7773
99105.8824	168.8534
98880.7974	169.9011
99103.4358	166.7296
98900.3700	168.8534
100106.5318	168.8534
100194.6085	166.7296
100505.3236	165.6536
101161.0058	169.9011
101329.8196	165.6536
102594.6991	164.6058
104348.8938	168.8534
105325.0774	166.7296
106947.1570	168.8534
112535.1356	170.9771
115989.7002	911.0945
114235.5056	1507.8721
112845.8507	1070.3768
113689.9192	288.8318
113516.2124	295.2031
114235.5056	292.0316
114499.7357	296.2792
115331.5714	306.8980
115162.7577	665.8140
117352.4428	479.9705
117027.0483	440.6951
116821.5359	748.6408
119923.7937	437.4953
119356.1882	890.9329
116691.8674	1088.4429
114712.5878	1064.0055
113335.1658	941.9033
113386.5439	736.9459
112182.8287	602.1011
111199.3053	586.1587
110457.9929	541.5597
109325.2285	350.4210
110029.8422	590.4063
111468.4286	155.0347
112566.9411	158.2345
113880.7521	199.6338
114130.3028	668.9855
112691.7164	592.5300
110357.6833	542.6357
109398.6257	449.1901
111544.2725	122.1306
111933.2780	204.9573
113971.2754	486.3418
113628.7548	727.4032
111615.2232	473.5993
109383.9463	717.8321
107705.5954	731.6507
110068.9874	344.0497
112977.9657	282.4605
112686.8233	393.9723
113176.1384	705.0895
112261.1191	724.2034
110541.1765	644.5764
109332.5682	818.7250
110788.2806	363.1636
111556.5054	276.0893
112310.0506	625.4625
111495.3410	554.3023
110409.0614	786.8685
108706.2448	1044.8916
108145.9790	807.0301
112197.5081	190.0910
111213.9848	202.8336
110347.8970	596.7775
110470.2258	536.2644
109679.9819	640.3289
109127.0558	772.0022
107372.8612	835.7151
107421.7927	182.6437
110137.4915	181.5959
109941.7655	487.4179
108493.3928	518.1983
108395.5297	494.8369
107641.9845	533.0646
106249.8830	586.1587
107842.6037	217.6999
108314.7927	166.7296
108713.5846	451.3139
107840.1571	393.9723
107827.9242	489.5416
107788.7790	543.6835
105537.9295	484.2181
107568.5872	176.2724
109229.8120	181.5959
109178.4339	361.0398
107137.9899	560.6736
106196.0583	705.0895
104816.1897	722.0796
104206.9924	699.7942
106374.6583	445.0559
106147.1268	348.2972
107257.8721	416.2576
105471.8720	508.6555
104106.6828	668.9855
102425.8854	546.8833
101344.4990	518.1983
103421.6416	442.8188
105009.4692	271.8417
105261.4665	679.6043
104356.2335	478.9228
103556.2033	478.9228
