104 m3	m3/s
Storage	Release
30031.7149	173.2142
29689.1943	645.6241
29794.3970	494.4971
29799.2902	536.7175
30031.7149	668.7590
30161.3834	822.1230
29559.5258	573.6427
29884.9203	210.8472
29960.7642	523.7484
29305.0819	662.8407
29588.8847	610.2280
30188.2957	653.8926
29897.1532	750.7646
29823.7560	337.0837
29640.2628	257.3435
29960.7642	568.5740
29150.9477	574.6055
29285.5093	430.6426
29676.9614	419.0893
29574.2052	445.1691
29789.5039	290.0211
29620.6902	218.7476
29733.2327	512.1951
29914.2792	716.0764
29755.2518	805.0196
30163.8300	813.5147
29892.2601	924.5450
29679.4080	795.7034
29150.9477	473.4860
29632.9231	634.0708
29429.8573	785.3111
29608.4573	734.0010
29948.5313	721.3717
29916.7258	800.1775
29410.2847	440.5535
29454.3230	209.9128
29493.4683	484.9260
29336.8874	665.8140
29904.4929	692.9416
29674.5148	725.6192
29522.8272	588.2825
29606.0107	597.4855
29236.5778	494.2422
29006.5997	634.7788
29865.3477	593.9459
29674.5148	728.5641
29517.9340	562.9106
29251.2573	672.7516
29882.4738	1042.8811
30432.9533	1049.0259
29955.8710	1233.7933
30359.5560	1166.5408
28947.8819	1129.2475
28896.5038	1056.4449
29344.2271	1048.9126
29608.4573	810.5697
29642.7094	561.3815
29767.4847	626.3970
29926.5121	645.2843
30039.0546	1063.2976
30119.7916	1060.3526
30308.1779	1211.7345
29882.4738	1091.0198
29363.7998	487.8709
29684.3011	953.7963
30300.8382	1021.8984
30019.4820	990.3817
29341.7806	1007.2586
29045.7449	911.9157
29620.6902	677.2540
29515.4874	505.6822
29473.8957	442.4507
29116.6956	538.5015
29072.6573	963.2542
29708.7669	1041.1255
29493.4683	705.3160
30012.1423	534.8486
29698.9806	335.7812
29378.4792	387.9408
28798.6408	535.1884
28979.6874	375.3115
29637.8162	474.6753
29701.4272	613.6544
29517.9340	437.0139
29787.0573	375.7929
29601.1176	829.9101
29615.7970	638.6582
29212.1121	742.0146
28969.9011	678.8964
29982.7834	499.6791
29865.3477	489.6549
29089.7833	238.3429
29637.8162	490.3628
29676.9614	615.8914
29114.2490	531.3090
29681.8546	412.1234
29826.2025	382.0509
29356.4600	269.4914
29718.5532	177.3484
29774.8244	487.8709
29811.5231	396.3226
29843.3286	414.3604
29789.5039	427.6977
29473.8957	511.7137
29226.7915	255.5595
28906.2901	174.1486
30039.0546	954.5043
30298.3916	1226.6008
29733.2327	896.7096
29334.4408	639.2528
30021.9286	464.0565
29772.3779	261.1096
29743.0190	275.6079
29373.5861	389.9513
29133.8216	347.3628
29645.1559	282.4605
29762.5916	562.5708
29681.8546	688.2126
29828.6491	442.9321
29835.9888	419.9105
29557.0792	764.0735
29305.0819	912.2838
29498.3614	1133.4951
30048.8409	958.4120
29831.0957	880.5407
29454.3230	708.9972
29239.0244	209.0633
29476.3422	632.1736
30954.0739	1274.9660
30682.5040	1508.9481
30628.6793	1364.6455
30552.8355	1485.7000
29877.5806	960.7623
29848.2217	755.5784
29821.3094	875.9250
29784.6107	918.4003
29434.7504	831.5808
29153.3943	768.6891
29845.7751	719.4744
29811.5231	644.8029
29395.6052	334.9600
29331.9943	360.8133
30065.9669	958.2987
30078.1998	1010.3168
30009.6957	922.3080
29552.1861	935.7585
29750.3587	470.6543
29676.9614	127.6523
29902.0464	660.8586
29862.9012	695.0653
29750.3587	561.3815
29204.7723	759.5994
29336.8874	648.1160
29765.0381	354.3287
29606.0107	326.1251
29515.4874	724.2034
29938.7450	723.6087
29552.1861	804.9064
29755.2518	1066.2425
29926.5121	1239.9381
30097.7724	940.0060
29818.8628	625.0944
29456.7696	560.5603
29713.6601	340.7366
29469.0025	411.5287
28942.9888	412.7180
29363.7998	328.4754
29280.6162	204.2494
29429.8573	173.2142
29513.0409	333.2043
29784.6107	246.0168
29395.6052	242.7037
29175.4134	161.0662
29442.0902	158.8009
29740.5724	225.1189
29371.1395	125.3020
29598.6710	296.6190
29084.8901	272.5496
29285.5093	332.8362
29187.6463	184.1728
29072.6573	147.0211
29579.0984	92.2563
29598.6710	63.2315
29285.5093	176.7538
29574.2052	214.8682
29667.1751	297.2136
29417.6244	285.2922
28857.3586	200.5682
29160.7340	65.4969
28942.9888	86.5929
29542.3998	237.2669
29698.9806	175.0831
29371.1395	252.0199
29503.2546	135.5811
29199.8792	202.2389
29322.2080	112.7860
29708.7669	105.2537
29138.7148	210.1393
29231.6847	211.1870
29500.8080	178.0563
29657.3888	279.1475
29784.6107	216.6239
29904.4929	104.2909
29642.7094	53.0941
29772.3779	222.5138
29906.9395	232.9061
29777.2710	308.1722
29880.0272	279.1475
29163.1806	275.3813
28541.7504	103.5830
29505.7011	109.3880
29818.8628	239.6455
29566.8655	227.0162
29236.5778	253.3225
29004.1531	213.5657
29187.6463	221.5793
29349.1203	199.8603
29561.9724	163.6431
29566.8655	277.8732
29175.4134	242.7037
28967.4545	200.9363
29150.9477	221.6926
29672.0683	251.5385
29583.9916	193.2625
29730.7861	162.9351
29376.0326	289.9079
29199.8792	286.8213
29554.6326	211.1870
29598.6710	293.6740
29569.3121	251.0855
29319.7614	132.6078
29593.7779	74.9264
29767.4847	214.9815
29187.6463	177.9147
29542.3998	95.6826
29102.0162	203.8813
29261.0436	235.8510
29466.5559	117.5149
29902.0464	138.2712
29610.9039	307.6059
29486.1285	209.0633
29312.4217	210.7340
29231.6847	173.1009
29583.9916	204.9573
29818.8628	243.4116
29708.7669	233.6140
29877.5806	425.4606
29835.9888	362.2291
29902.0464	337.0837
29743.0190	297.5534
30110.0053	471.5888
29522.8272	315.8461
29902.0464	246.3566
29706.3203	348.7786
29317.3148	544.1648
29444.5367	372.2533
29735.6792	350.5342
29615.7970	528.1092
29601.1176	235.7377
29823.7560	226.5348
29628.0299	431.9452
29591.3313	478.3282
28668.9723	316.5540
29349.1203	237.0403
29850.6683	271.8417
30102.6656	347.9574
30193.1889	375.6796
29628.0299	478.2149
29630.4765	535.0751
29469.0025	471.2490
29574.2052	330.8257
29275.7230	575.5399
29703.8738	468.3040
29902.0464	425.9420
29495.9148	501.6896
29356.4600	318.5645
29637.8162	542.6357
30017.0354	629.9366
29243.9175	804.6798
29684.3011	305.4821
29860.4546	197.1702
29652.4957	443.8666
29579.0984	463.4618
29569.3121	537.3122
29344.2271	605.1593
29549.7395	635.9397
30019.4820	385.8170
29906.9395	384.5145
29652.4957	497.3288
29481.2354	338.6129
29358.9066	267.9623
28991.9203	283.8764
29197.4326	503.1054
29774.8244	344.8709
29931.4053	475.3832
29598.6710	406.4600
29456.7696	411.4155
29442.0902	236.5589
28918.5230	384.1747
29273.2765	135.0997
29640.2628	350.1944
29769.9313	377.0954
29417.6244	304.5194
29706.3203	308.4271
29549.7395	341.5861
29831.0957	452.2484
30021.9286	551.9520
29691.6409	405.1574
29958.3176	297.5534
29720.9998	523.6351
29486.1285	321.8776
29591.3313	328.2489
29253.7039	259.6938
29488.5751	327.5410
29735.6792	486.5684
29637.8162	267.5942
29806.6299	567.4130
29809.0765	450.2379
29591.3313	314.6851
29517.9340	406.8281
29897.1532	547.8177
29777.2710	370.2428
29924.0656	474.4204
29143.6080	392.7830
29221.8984	572.4817
29708.7669	573.1896
29816.4162	599.4960
29701.4272	669.9200
29598.6710	528.2225
29858.0080	429.7081
29596.2244	466.0387
29610.9039	532.4700
29473.8957	643.9817
29356.4600	590.5195
29532.6135	416.1444
29867.7943	257.9098
29997.4628	328.5887
28725.2435	504.2664
29522.8272	438.5713
29444.5367	513.6110
29454.3230	624.0467
29439.6436	544.1648
29645.1559	263.3467
29630.4765	207.6474
29410.2847	349.5998
29424.9641	513.9508
29388.2655	638.6582
29755.2518	655.5350
29576.6518	744.8463
29175.4134	298.4029
29295.2956	59.6919
29779.7176	494.1290
29224.3449	418.2681
29395.6052	473.5993
29831.0957	573.7843
29838.4354	557.7286
30017.0354	383.3535
29733.2327	445.9903
29650.0491	441.1482
29522.8272	505.2292
29481.2354	403.0337
29684.3011	366.1085
29835.9888	330.0045
29713.6601	219.1158
29698.9806	213.4524
29630.4765	328.7020
29598.6710	426.1685
29799.2902	553.7076
29366.2463	660.2639
29569.3121	712.7633
29933.8519	181.7092
29787.0573	144.6425
29897.1532	765.9707
30002.3560	702.7392
29620.6902	804.3117
29928.9587	758.0703
29564.4189	738.9564
30396.2546	735.7566
30007.2491	890.4516
29840.8820	942.6112
28906.2901	769.9917
29953.4245	666.5219
29821.3094	720.3239
29662.2820	672.7516
29706.3203	324.8225
29904.4929	274.0788
29853.1149	676.9992
29613.3505	604.9328
29782.1642	804.4250
29429.8573	712.2820
29831.0957	665.6724
29862.9012	544.8728
29894.7066	614.3623
29855.5614	727.6297
29006.5997	665.2194
29339.3340	693.6495
29172.9669	988.2579
29390.7121	769.6236
29816.4162	721.8531
29926.5121	869.2139
29620.6902	863.7771
29373.5861	920.8922
30097.7724	941.7617
30342.4300	1148.1349
29738.1258	649.1637
30276.3724	414.6153
29919.1724	520.6902
30834.1917	1327.9468
30291.0519	1604.8573
30662.9314	1516.3671
31059.2766	1529.3363
30687.3971	1612.3046
30665.3779	1335.1393
30682.5040	1331.5997
30401.1478	1495.3560
30516.1368	1240.0513
29694.0875	1236.1436
29559.5258	1142.4715
30065.9669	1161.8119
29972.9971	1120.4127
29963.2108	1037.1045
29390.7121	1056.3316
30880.6766	1240.9858
30662.9314	1561.9006
30626.2327	1441.6956
30628.6793	1405.5916
30403.5944	1364.9853
30499.0108	1225.7797
30682.5040	1260.4678
30562.6218	1285.1034
30462.3122	1212.7822
30594.4273	1294.5613
30501.4574	1212.8955
30381.5752	1212.7822
30616.4464	1211.9610
30484.3314	1347.6554
30547.9423	1204.2872
30552.8355	1213.2636
30344.8765	1242.8830
30014.5888	1210.2054
29828.6491	1207.0056
30435.3998	1087.8483
30643.3588	1216.2086
30386.4683	1320.4995
29860.4546	1190.8367
30228.9089	1194.6311
30661.2188	1200.1529
30373.7461	1200.4078
29690.6622	967.9548
29826.6918	1003.0110
30103.3995	1074.8509
30026.8217	1089.1509
29877.3360	1059.5314
29881.7398	1024.0221
29815.9269	704.0418
29591.3313	802.8959
29967.3699	720.6637
29619.4669	727.4032
28906.5348	844.9181
29587.6614	495.3183
29605.5214	684.9279
29802.7154	642.3110
30089.9434	656.1297
31017.4402	1664.0961
30825.3840	1809.2200
30698.4067	1447.9253
30630.8812	1342.0486
30761.0390	1292.6640
30672.4730	1301.1591
30883.1232	1364.6455
30871.1349	1636.0058
30755.4119	1440.5063
30663.9100	1256.5601
30526.1678	1274.8528
30790.3980	1247.0173
30620.8503	1335.0260
30272.2133	1224.4771
30508.5525	1240.8725
30599.3204	1309.3144
30575.0993	1307.6437
30620.8503	1254.9177
30660.9741	1299.4035
30543.7831	1280.0347
30648.7412	1275.6739
30412.4020	1282.6399
30179.4880	1239.7965
29387.7762	1145.7846
29405.8809	1047.4968
29984.0067	1019.7746
29676.2274	711.8289
29792.9291	462.2725
30175.5735	965.4912
30282.2442	1086.1776
30416.8059	1005.3613
30578.7692	1086.8855
30115.3878	1255.3708
30107.5587	1249.1411
29573.7159	767.0467
30714.5541	1127.3786
30679.5681	1351.3082
30568.2489	1259.6183
30187.3171	1755.6445
32096.6246	2772.9272
31276.2879	3250.4342
30305.9760	2687.7501
30404.8176	2187.5897
30018.7480	2290.6064
30050.7982	2198.8031
29614.5737	2051.5555
29154.1282	1729.1116
29281.1055	1509.1747
29175.9027	1514.0168
29362.3318	1655.8276
29234.6206	1729.2249
28947.3926	1597.2967
29086.1134	1512.6010
29451.6318	1257.7494
30312.3371	1196.8682
29577.6305	1187.1838
30338.0261	1231.1882
30327.5059	1407.8287
30046.1497	1196.8682
30068.9028	977.6391
29764.5488	883.4856
29742.2850	846.0791
29663.9946	627.4447
29853.8488	811.8723
29856.5401	917.3526
29637.3269	780.0159
29622.1581	715.0004
29620.6902	790.7479
29877.0913	464.8777
29712.6814	355.6030
29783.3875	770.3315
29829.6277	840.6705
29173.7008	885.2696
29823.7560	702.4843
29248.0767	819.7727
29800.0242	594.0591
29236.5778	261.7043
29699.2253	402.5806
29586.9274	572.8215
29053.0847	541.2199
29454.5677	407.2812
29704.6077	265.3572
29516.9554	155.5161
29751.5820	137.8181
29803.6940	450.9458
29772.3779	504.4080
29714.1494	737.5406
29691.1516	614.2490
29021.0345	715.9348
29914.5239	708.2893
29619.4669	915.4553
29596.2244	1016.4615
29811.5231	984.4918
28973.3263	965.9726
28811.1183	823.9070
29774.8244	774.8339
29043.2984	818.7250
29595.9798	561.3815
30009.4510	819.0648
29869.0176	922.9027
29333.4622	944.7350
29612.3718	893.3965
29922.5976	755.3519
29777.7603	492.0052
29934.3412	603.3754
29917.4598	908.0363
29675.9828	650.2397
29358.6619	870.1484
29537.0173	710.7528
29988.1658	795.9299
29781.6749	401.7594
29822.2880	131.3335
29849.2003	842.1997
29571.7587	822.2646
29424.7195	789.9268
29628.5192	722.1929
29838.4354	609.2936
29825.4686	177.6882
29776.2924	145.6052
29784.8554	652.3635
30032.9382	709.3370
29938.0110	804.5666
29492.0003	916.4181
29132.3537	790.5214
29762.5916	781.0636
29754.7625	356.7923
29721.4891	491.4106
29988.8998	936.5797
29545.5803	942.8377
28988.7397	965.4912
29523.8058	814.3359
29844.5518	402.8071
29183.2425	514.7720
29220.6751	755.5784
30013.1209	874.3959
29835.9888	769.5103
29829.8724	651.7689
29808.3425	512.9030
29281.8395	281.5261
29841.6160	302.0558
29263.9795	812.9200
28839.7433	837.9521
28995.5901	657.6588
29716.5959	620.0257
30012.1423	719.8426
29935.3198	534.9619
29972.2631	377.4352
29660.8140	734.1142
29408.0828	614.3623
29778.0050	833.7046
29757.4538	689.6285
30140.5875	401.0515
29776.2924	500.3870
30247.5028	372.8479
30125.4187	646.9267
29459.4609	850.9212
30320.4108	737.3141
29355.4814	741.0802
29609.6806	355.1499
29801.9814	254.8516
29464.1093	290.0211
29583.2576	683.6253
30060.8291	818.9515
29408.8167	785.9058
29916.7258	819.8860
29358.4173	561.7496
29273.2765	152.0898
29758.4324	366.3634
30052.5108	859.0765
30299.1256	1030.0253
30497.7875	1179.9913
29996.2395	1068.7344
30025.1091	791.8240
29772.1332	658.9613
29684.7905	499.6791
29804.9173	924.4318
30183.6472	948.5011
29832.8083	954.5043
30089.2094	988.7393
30074.2853	1018.2172
29838.4354	648.1160
29311.6877	514.4322
30333.6223	914.7474
30174.1056	935.2771
29926.0228	784.4899
29776.0477	795.8167
30364.2045	860.2375
29712.1921	794.1743
29518.1787	505.4557
30213.7401	832.8834
30315.7623	981.2920
30219.6119	896.3415
29863.8798	903.7888
30510.0204	843.9553
30511.9777	907.3284
29484.9052	904.2419
30213.0061	954.9857
29788.7699	935.8718
29843.3286	813.0616
30013.8549	858.2270
30257.2891	969.1441
30412.1574	854.2343
29472.4277	478.4414
30111.4732	758.1836
30290.0733	959.3464
30122.7275	1066.2425
30041.9905	910.8680
30017.2801	928.9058
30208.8469	575.4266
29886.6329	670.5146
29982.7834	764.4416
29508.3924	623.6785
29453.5891	853.1583
30033.1828	930.3217
29804.6727	911.3211
29913.7899	657.0641
29261.2882	259.2124
29188.1356	725.6192
29281.3502	763.6204
30298.3916	782.2529
29825.4686	805.6143
29689.1943	580.7219
29249.3000	509.9298
29155.1069	199.4072
29528.6989	628.5207
29530.1669	579.6742
29591.3313	411.5287
29554.6326	460.9699
29150.9477	378.7378
29492.2450	86.3664
29907.1842	166.7296
29560.7491	510.5244
29816.9055	708.6291
29610.6592	711.3475
29683.0779	655.3085
29626.3173	647.5213
29832.5636	388.8753
29383.3724	253.0960
29934.0965	648.9372
29835.4995	648.4558
29971.0398	823.5388
29846.5091	839.2547
29676.9614	478.6680
29432.3039	384.7693
29163.1806	353.2527
29460.6841	687.7596
29625.3387	699.1996
29642.4647	678.1885
29950.2439	661.0851
29860.4546	697.3023
29388.5102	143.3682
29248.8107	220.5316
29861.6779	543.9100
29794.6417	741.1935
29564.6636	473.3727
29486.8625	832.5153
29814.4590	757.2491
30086.5182	605.3859
29245.6302	553.5944
29342.5145	904.4967
29249.5447	842.7943
29767.4847	874.2826
29687.9710	923.8371
29417.3798	842.5395
29500.8080	540.8518
29432.3039	442.9321
29120.1208	712.9899
29350.5882	848.0896
29916.7258	778.3735
29738.8598	798.5351
29642.4647	680.1990
29924.5549	386.1852
29718.3085	144.0761
29652.4957	554.0757
29645.1559	625.0944
30061.3184	718.7665
30166.5212	858.1137
30322.8574	916.0500
29782.8981	286.0002
29432.3039	38.2277
29874.6447	447.7743
29664.7285	445.1691
29245.1408	451.0590
29358.9066	330.9673
29530.1669	349.1184
29810.7891	280.7049
29297.7422	267.4809
29469.0025	492.8264
29579.0984	462.1593
29603.5642	381.4562
29231.4400	348.0707
30009.6957	680.6804
29659.5907	651.9954
29236.5778	167.1827
29505.7011	514.7720
29712.6814	538.9545
29342.5145	543.6835
29358.4173	585.1110
29510.1050	468.1624
29754.7625	578.2583
29089.7833	251.5385
29504.9672	487.4179
29591.3313	513.1296
29325.6332	639.1395
29681.1206	737.3141
30181.4453	849.0240
29886.6329	810.7963
28979.6874	347.5893
29371.1395	665.5592
29477.3209	662.0196
29690.1729	532.0169
29250.0340	215.0948
29352.0562	268.0756
29698.0020	212.4896
29788.5253	236.8138
29830.6064	675.7249
29771.1546	436.3060
29774.8244	468.8703
29926.7568	432.9080
29810.7891	472.6648
29767.4847	235.7377
29685.2798	141.9524
29916.7258	386.1852
29640.9968	322.6988
29102.2608	300.6400
29261.2882	195.1597
29131.1304	248.1405
29610.4146	222.9952
29604.5428	268.4154
28942.9888	356.6790
29206.4849	291.5503
29645.8899	432.2000
29174.6795	675.8382
29872.9321	621.0734
29469.0025	505.8238
29428.8787	108.1987
29925.7782	519.7274
29603.3195	366.4766
29816.4162	335.6679
29573.7159	254.9649
29537.2620	295.9110
29856.7847	706.9867
29882.2291	252.0199
29971.5291	675.3568
29535.3047	880.8805
29635.8590	760.3073
29676.9614	587.8011
29706.5650	286.5948
29461.6628	274.8999
29714.1494	90.9820
29686.9924	644.6896
29784.6107	1019.0667
29671.0896	1035.6887
29818.3735	695.9998
29983.5173	680.9069
29827.6705	564.2132
29723.6910	342.7471
29760.3896	882.5512
29914.7686	801.9614
29136.7575	580.6086
29625.8280	852.4503
29698.9806	862.2480
29636.5929	498.1500
29750.3587	496.8474
29583.0129	641.8580
30864.2845	1049.5073
30883.8571	2037.2838
29994.2823	2338.6317
29786.0787	1728.6302
30260.4697	1252.1993
30068.6582	1244.1856
29891.0368	1162.0668
29640.2628	806.3222
30102.4209	853.1583
29068.9874	856.2448
28703.7137	587.9427
29640.2628	319.6406
29586.4381	187.4858
29385.3296	666.1538
29771.8886	884.3068
28942.9888	725.2794
29974.4650	645.6241
29916.9705	1056.8130
29881.9845	996.4132
29655.9209	685.1544
29499.3400	915.8235
29802.4707	896.5963
29264.7134	884.0803
29511.3283	788.8507
29374.5647	926.7821
29550.4735	841.0103
29511.5729	501.2082
29820.5754	740.0042
29141.6507	733.0665
29399.0304	599.7225
29505.4565	565.4025
29380.6811	991.6843
29758.4324	461.0832
29547.0483	396.4359
29650.7831	589.1037
29456.2803	574.8320
29763.8149	879.6062
29618.4883	1017.1694
29336.3981	828.4943
29513.5302	389.2434
29701.4272	166.0217
29676.9614	403.5151
29309.9751	322.3307
29431.0806	291.4370
29248.8107	211.6684
30001.1327	307.4643
29591.3313	403.7416
29374.5647	132.6078
29756.4751	484.4446
28979.6874	475.4965
29456.5250	284.8108
29730.7861	371.5453
29436.2184	567.7528
29710.2348	388.4222
29662.2820	370.4693
29447.4726	998.1688
29951.2225	1122.6497
30018.2587	1246.5359
29786.3233	1036.3966
29491.2663	663.3221
29695.0661	179.5854
29862.6565	134.8731
29762.5916	266.4049
