104 m3	m3/s
Storage	Release
44309.9298	561.6080
44451.8312	352.3182
44618.1983	340.0287
44231.6394	340.3968
44591.2860	245.3088
44517.8887	469.9464
44552.1408	283.0552
44454.2777	354.5552
44258.5517	305.2273
44344.1818	159.9902
44344.1818	174.0353
44273.2312	254.3702
44307.4832	248.5936
44520.3353	215.4346
44586.3928	203.1734
44557.0339	204.2494
44287.9106	227.2427
44439.5983	211.0738
44486.0832	285.5188
44317.2695	374.2638
43238.3297	457.2038
42888.4694	459.9222
42585.0940	457.4303
42012.5953	424.7527
41909.8392	337.0837
41330.0008	544.9860
41569.7652	548.4124
41124.4884	443.2719
40635.1733	429.3683
40285.3130	354.0738
40314.6719	215.8027
40405.1952	128.7284
40082.2472	315.3930
39798.4445	434.3238
39424.1184	439.8456
39093.8307	462.2725
38788.0088	452.3616
39010.6471	241.7692
38814.9211	229.5930
38049.1430	399.7489
37755.5539	381.7960
37811.8251	286.5948
38208.1704	179.9252
38783.1156	234.6900
38902.9978	334.6202
38142.1128	425.3474
37684.6032	497.1872
37273.5785	743.3172
37055.8333	667.5697
36620.3428	672.4118
35952.4277	675.3568
36390.3647	413.9073
36828.3018	325.4172
36613.0031	561.4948
36549.3921	680.0857
36661.9346	679.9724
36617.8963	721.4849
36434.4031	743.4305
36571.4113	693.7627
37315.1703	602.6674
37364.1018	746.9701
37195.2881	727.4032
37041.1538	705.0895
37430.1593	730.2348
37019.1346	725.1378
37293.1511	457.9117
37359.2086	296.7322
37134.1237	279.8554
36478.4415	310.1827
36243.5702	553.7076
36664.3812	595.9564
36106.5620	543.0888
36326.7538	170.8355
36683.9538	192.2148
36992.2223	202.1257
36909.0387	251.3120
36953.0771	253.4358
37161.0360	267.5942
36539.6058	380.1537
36309.6277	200.8231
36586.0908	148.4369
36639.9154	344.4178
36419.7236	397.0305
36554.2853	447.8876
36992.2223	369.3083
36750.0113	332.0150
36282.7154	254.5118
36483.3346	91.6899
36329.2003	269.1233
36551.8387	365.8820
36502.9072	328.4754
36439.2962	211.3286
36417.2771	177.5749
36483.3346	146.3131
36767.1374	96.0507
36608.1100	243.8930
36984.8826	244.8275
36906.5922	234.8033
37711.5155	185.7019
38323.1594	174.7433
38430.8087	182.6437
38548.2444	108.1987
37620.9922	624.1599
37660.1374	786.5004
37200.1812	680.9069
37026.4744	388.4222
36400.1510	345.5788
36542.0524	98.9957
36669.2743	95.3428
36674.1675	122.3571
36838.0881	128.9549
36842.9812	123.9995
37156.1429	284.9524
36916.3785	350.4210
36901.6990	223.8164
36857.6607	134.8731
36659.4880	253.5490
36679.0606	548.4124
36392.8113	738.2485
36490.6743	686.0889
36835.6415	391.2539
37209.9675	239.3906
37342.0826	209.9128
37956.1731	246.7247
39135.4225	425.1208
39336.0417	216.0292
38112.7539	501.3215
37151.2497	407.5361
36294.9483	414.9551
36412.3839	134.9864
36561.6250	191.2520
36422.1702	328.4754
36495.5675	281.1580
36211.7647	284.4710
36025.8250	282.6871
35986.6798	372.2533
35954.8743	253.4358
36243.5702	182.5304
35876.5839	625.9156
36055.1839	570.6977
35815.4195	612.3518
35673.5181	625.5758
36069.8633	225.1189
36033.1647	145.4920
35871.6907	283.6499
36121.2414	363.2768
36246.0168	402.4673
36390.3647	446.5850
36732.8853	197.8781
37072.9593	269.4914
37251.5593	187.0045
36967.7566	244.9407
36615.4497	276.9104
36544.4990	307.6059
36101.6688	536.8308
36277.8223	634.4106
35861.9044	689.4019
35991.5729	231.1504
35871.6907	215.8027
36135.9209	145.4920
36243.5702	122.2438
36201.9784	134.1652
36096.7757	171.3169
36216.6579	114.5700
36316.9675	116.8070
36297.3949	120.3466
36466.2086	116.8070
36647.2552	118.7042
36801.3894	120.1201
36830.7483	124.8207
37004.4552	124.8207
37107.2114	120.4599
37019.1346	172.5062
37124.3374	122.2438
37246.6662	145.4920
37224.6470	152.7977
37031.3675	193.8571
37165.9292	109.6145
37315.1703	109.5012
37349.4223	114.2018
37315.1703	124.4809
37322.5100	136.4023
37503.5566	124.9622
37711.5155	119.6387
37650.3511	122.3571
37833.8443	122.2438
37860.7566	125.4153
37902.3484	112.6727
38166.5786	123.6597
38242.4224	109.2464
38169.0252	118.5910
38359.8580	116.2123
38391.6635	105.9616
38408.7896	110.0959
38430.8087	132.1547
38489.5266	132.2680
38428.3622	125.7834
38421.0224	134.7316
38447.9348	107.6040
38504.2060	112.2197
38406.3430	117.7414
38521.3320	109.9543
38584.9430	102.8751
38584.9430	117.9963
38401.4498	166.2482
38467.5074	114.0886
38513.9923	120.9413
38548.2444	129.7761
38616.7485	123.9995
38633.8745	129.3230
38655.8937	130.4840
38741.5238	123.0650
38788.0088	126.6046
38878.5321	128.6151
38822.2608	167.0694
38949.4828	133.3157
39044.8992	129.3230
38981.2882	140.8763
39186.8006	135.3262
39348.2746	132.1547
39632.0773	134.9864
39773.9787	146.3131
40052.8883	148.6634
40255.9541	158.3478
40750.1624	151.6084
41393.6117	146.6529
41616.2501	151.1553
41733.6857	117.8830
41897.6063	154.8082
41975.8967	143.2266
42347.7762	111.7383
42494.5707	121.5359
42474.9981	160.3583
42609.5598	104.7723
42839.5379	88.2636
43113.5543	120.7147
43272.5818	130.4840
43509.8996	118.9308
43573.5105	140.2817
43451.1818	238.2296
43226.0968	232.4247
42932.5078	209.7712
43076.8557	187.7124
43502.5599	186.1833
43617.5489	203.5415
43960.0695	81.8923
44023.6804	256.0409
44331.9490	98.5143
43610.2092	340.5101
43549.0448	285.0657
43847.5270	426.0553
44101.9709	254.2570
44231.6394	141.4710
44821.2641	90.5006
44234.0859	437.8634
43194.2913	407.9891
43478.0941	105.4803
43546.5982	236.1059
44307.4832	165.5403
44603.5189	123.9995
44236.5325	237.9748
43815.7215	237.6350
43358.2119	251.9067
43390.0174	268.6702
43984.5352	346.5416
44119.0969	333.6574
44508.1024	248.4803
44395.5599	368.1190
44013.8941	398.7862
43213.8639	358.0948
43333.7461	245.0540
44075.0585	144.5292
44202.2805	232.0849
44312.3764	339.2075
44243.8722	418.4947
43862.2065	362.2291
43204.0776	293.7873
43289.7078	219.1158
43739.8777	262.7520
44168.0284	297.4402
44380.8805	354.1871
44446.9380	458.6196
43769.2366	570.5845
43116.0009	277.5051
43257.9023	205.1839
43722.7517	197.1702
44278.1243	203.7680
44569.2668	287.7841
44300.1435	342.5206
43999.2147	338.2730
43262.7955	311.1455
43287.2612	202.8336
43720.3051	185.3621
44172.9216	198.2179
44204.7270	214.2736
44728.2942	82.1189
44483.6367	205.8918
44353.9681	152.4296
43761.8969	358.5762
44035.9133	136.2890
44018.7873	168.3720
44341.7353	168.7118
44713.6148	337.4519
43869.5462	513.0163
43204.0776	297.8083
43448.7352	180.7464
44209.6202	162.5953
43849.9736	334.7334
44004.1078	116.4672
44601.0723	105.1688
44253.6585	300.3851
43573.5105	285.8869
43279.9215	253.3225
43615.1023	298.9693
44006.5544	286.1134
44390.6668	313.1277
44336.8421	388.7620
44177.8147	365.8820
43204.0776	372.8479
43270.1352	168.4852
43979.6421	263.5732
44442.0449	328.5887
44422.4723	376.1327
44539.9079	349.7131
44172.9216	389.7248
43715.4119	216.9920
43365.5516	227.6108
43617.5489	255.4463
43556.3845	375.9061
44114.2037	367.1845
44559.4805	343.5683
44082.3983	450.3511
43563.7242	230.5558
43397.3571	170.8355
43588.1900	318.6778
44060.3791	299.8188
44300.1435	344.1630
44011.4476	405.8654
43708.0722	225.9401
43527.0256	170.0143
43573.5105	141.3577
43803.4886	298.7427
44177.8147	392.1883
44432.2586	414.2471
44070.1654	488.9470
44065.2722	309.4748
44216.9599	170.8355
44260.9983	213.4524
44224.2996	290.6158
44297.6969	306.6431
44331.9490	362.1158
44300.1435	367.1845
44339.2887	294.9766
44420.0257	65.8367
44177.8147	248.4803
44388.2202	200.1152
44630.4312	134.8731
44583.9462	148.5502
44662.2367	166.2482
44598.6257	171.6850
44696.4887	133.6838
44449.3846	258.5045
44434.7051	155.7427
44434.7051	130.3708
44383.3271	158.5743
44437.1517	127.4258
44417.5791	126.8312
44417.5791	134.1652
44207.1736	317.9699
44297.6969	358.4346
44398.0065	368.8269
44490.9764	373.1877
44280.5709	414.8418
44141.1161	521.5114
44214.5133	131.3335
43950.2832	226.5348
44009.0010	207.5342
44126.4366	172.3930
44234.0859	175.2246
44209.6202	217.6999
44287.9106	139.4605
44283.0175	122.6969
43786.3626	294.8633
43747.2174	299.3374
43820.6147	304.2928
43659.1407	386.0436
43849.9736	452.3616
43419.3763	391.8485
43133.1269	197.7365
42673.1707	261.3362
42501.9105	246.5831
42408.9406	261.5910
42235.2337	515.5931
42328.2036	630.4180
41775.2775	425.4606
41283.5158	342.8604
40666.9788	428.0658
40258.4007	400.9099
39977.0445	404.7044
39553.7869	413.7941
39326.2554	457.0905
39345.8280	253.2092
39345.8280	236.6722
38956.8225	558.7763
38208.1704	500.0189
37525.5758	481.3864
37584.2936	186.2965
37510.8963	157.8664
37528.0224	151.3819
37466.8580	152.4296
36625.2360	421.8077
36375.6853	584.4031
36373.2387	662.9823
36368.3456	658.5932
36405.0442	637.9502
36356.1127	652.2219
36189.7455	690.7045
36436.8497	726.3271
37072.9593	911.9157
38680.3594	356.9055
39671.2225	345.9469
39891.4143	401.7594
39595.3787	487.2763
38966.6088	487.2763
38178.8115	492.8264
37466.8580	502.7373
36913.9319	442.1109
36370.7921	514.5454
36757.3511	595.7298
36698.6333	657.3190
36676.6141	603.9700
36255.8031	759.4861
36463.7620	801.7349
36060.0770	801.3668
35962.2140	633.2496
