104 m3	m3/s
Storage	Release
125739.3038	432.5965
123740.4516	479.1494
121545.8733	429.3683
122548.9693	334.2804
126289.7833	201.8708
126257.9778	499.7640
124790.0325	308.3138
123740.4516	396.2660
120410.6623	490.3062
118766.5635	282.8287
122226.0213	359.5390
126250.6381	267.4526
125702.6052	294.2970
124298.2708	403.1469
120535.4376	636.4778
117521.2565	632.2019
116195.2126	549.6017
118781.2430	499.1694
123588.7639	319.2158
123581.4242	423.1103
120388.6431	419.5141
118935.3772	520.4636
117416.0538	413.9640
115512.6180	429.3400
115338.9112	550.2530
118918.2512	376.8972
117550.6155	697.1041
116731.0126	376.2459
115713.2372	360.1903
115439.2208	506.3335
112349.1958	738.0503
113995.7412	600.7419
116212.3386	440.8084
116765.2647	426.7349
114710.1412	461.1398
111637.2423	557.1340
109763.1655	813.4864
110125.2587	811.1644
113144.3329	746.9418
115904.0701	757.0509
112089.8588	742.6376
110722.2231	587.2914
108454.2476	737.0592
106002.7789	746.5737
106844.4008	789.8418
108816.3407	673.1764
109736.2531	583.0439
108481.1599	401.1364
106582.6173	623.7069
105511.0172	642.3677
103849.7924	579.7591
103822.8800	598.4482
104816.1897	551.8953
108339.2585	261.1946
109268.9572	404.7327
105924.4884	617.4488
105063.2938	678.7548
102638.7375	895.4070
100816.0387	870.4882
102695.0087	433.9274
104735.4527	136.0058
105559.9487	296.5623
105070.6336	418.1832
104060.1979	509.3068
104326.8746	490.9575
104547.0664	476.4876
105065.7404	357.8683
104192.3129	620.7619
103203.8964	686.5986
103025.2964	517.9151
103563.5430	399.5224
103739.6965	327.7392
103906.0636	319.8671
104363.5732	248.4237
104505.4746	243.8080
103947.6554	323.8031
103509.7184	725.2794
102616.7183	775.7683
102575.1265	802.6410
102443.0114	649.8999
102220.3731	196.0092
102283.9840	226.8463
101442.3620	848.4860
100512.6633	859.0199
100035.5811	881.5884
99967.0770	874.7357
102753.7265	709.2521
106063.9432	823.2557
108997.3873	1112.0026
112097.1985	1239.8531
111187.0724	1212.9804
108975.3681	1388.3184
105946.5076	1444.0176
104057.7513	1352.9223
102391.6333	564.0433
100605.6332	557.5021
99678.3811	812.1555
99237.9975	813.4014
98012.2631	921.6001
98413.5015	845.2296
100077.1729	731.1976
101562.2442	637.7803
112990.1986	632.0320
118203.8511	1295.5524
119740.3006	1156.2618
115502.8317	1465.6517
110470.2258	1667.5225
107108.6310	1608.2270
