104 m3	m3/s
Storage	Release
47945.5411	6.9093
47830.5520	15.4327
47823.2123	4.9271
47830.5520	3.3131
47625.0397	30.8654
47629.9328	5.1537
47617.6999	5.1537
47605.4671	5.1537
47625.0397	3.3980
47629.9328	3.5113
47617.6999	3.3697
47617.6999	4.9271
47605.4671	5.2669
47612.8068	1.6990
47637.2725	1.7273
48082.5493	1.7273
48765.1439	1.7273
49019.5877	1.7840
49826.9577	3.3697
50651.4536	3.8794
51199.4865	3.2848
51568.9194	3.7945
51845.3825	3.3414
52028.8756	1.6990
52205.0291	1.7273
52116.9524	30.0442
51994.6236	30.0725
51874.7414	29.8743
51732.8400	29.8743
51630.0838	24.9471
51710.8208	0.0000
51798.8975	0.0000
51705.9277	27.1275
51568.9194	26.8727
51402.5523	27.0992
51348.7276	26.2214
51429.4646	26.6178
51630.0838	6.5978
51786.6647	6.8244
51725.5003	26.3630
51664.3359	27.7505
51745.0729	9.9109
51901.6537	9.9109
52192.7962	10.4489
52660.0921	10.1657
53171.4264	7.0226
53328.0073	16.3388
53239.9305	40.2666
53117.6018	40.9462
53151.8538	13.1390
53178.7662	13.1673
53308.4347	0.0000
53423.4237	0.0000
53225.2511	40.9178
53007.5059	40.9178
52797.1004	40.0683
52836.2456	6.8810
52931.6620	6.7960
52762.8483	40.6347
52457.0264	52.4711
52219.7085	40.8046
52163.4373	20.1050
52082.7003	20.3032
51818.4701	41.1727
51556.6866	40.8329
51280.2235	40.2949
51294.9030	6.7394
51341.3879	6.8244
51368.3002	6.5695
50991.5276	57.3133
50531.5714	55.1612
50465.5139	20.6713
50392.1166	19.8784
50272.2344	20.4731
50171.9248	20.1899
50071.6152	20.1899
50012.8974	20.2465
49841.6371	20.9545
49861.2097	5.4368
49866.1029	10.2224
49841.6371	10.7321
49655.6974	30.4123
49452.6316	30.6105
49247.1192	30.5539
49019.5877	31.3467
49051.3932	5.0970
49097.8781	1.6990
49122.3439	1.6707
48980.4425	30.4406
48757.8041	31.3467
48562.0781	31.4034
48522.9329	11.0719
48562.0781	5.4935
48593.8836	4.9271
48691.7466	5.1253
48691.7466	22.0871
48652.6014	22.5968
48628.1356	16.7919
48620.7959	17.9246
48628.1356	17.1317
48725.9987	3.4547
48809.1822	3.2564
48483.7877	52.8392
47984.6863	68.3002
47960.2205	17.1317
47928.4150	17.6131
47972.4534	5.0121
48055.6370	5.0687
48160.8397	5.1537
48471.5548	5.1253
48699.0863	5.1253
48946.1905	5.3519
48848.3274	39.1339
48953.5302	16.3388
49090.5384	5.3519
49207.9740	4.9554
49281.3713	17.3016
49058.7329	43.0416
48652.6014	62.6652
48373.6918	44.4291
48102.1219	44.6274
48177.9657	5.1820
48256.2561	5.0970
48483.7877	5.2386
48921.7247	0.0000
49464.8645	0.0000
50047.1495	0.0000
50470.4070	0.0000
50790.9084	0.0000
51064.9249	0.0000
51253.3112	3.2848
51387.8729	3.7661
51610.5112	0.0000
51825.8099	1.6707
52102.2729	0.0000
52258.8537	3.3414
52415.4346	3.1998
52552.4428	3.7095
52491.2784	26.9293
52373.8428	26.9293
52327.3579	26.8161
52224.6017	27.8071
52285.7661	3.3980
52388.5223	3.2848
52381.1825	13.3656
52415.4346	10.0808
52457.0264	13.5921
52572.0154	5.0404
53000.1661	0.0000
53677.8676	0.0000
54088.8923	0.0000
54399.6074	0.0000
54683.4101	1.6424
54930.5142	0.0000
54820.4183	35.0846
54725.0019	32.7909
54619.7992	34.1501
54732.3416	0.0000
54869.3499	0.0000
54979.4458	1.6424
55096.8814	0.0000
55228.9965	0.0000
55331.7526	1.6424
55471.2074	0.0000
55561.7307	0.0000
55652.2540	1.6141
55728.0979	1.6707
55833.3006	1.6707
55916.4842	1.5291
55992.3280	1.6990
56055.9390	1.5857
56158.6952	1.6141
56236.9856	1.4725
56327.5089	1.6990
56388.6733	1.6141
56422.9253	2.4636
56486.5363	2.8317
56520.7884	1.5574
56591.7390	1.5857
56667.5829	1.5857
56723.8541	1.5008
56758.1062	1.6141
56836.3966	1.6424
56912.2404	1.7273
56953.8322	1.5291
56988.0843	2.6335
57073.7144	2.6051
57107.9665	3.4830
57142.2185	3.2848
57149.5583	6.7111
57156.8980	6.5695
57183.8103	6.3996
57205.8295	6.4279
57213.1692	6.6261
57240.0816	6.7111
57262.1007	6.5978
57220.5090	6.6261
57205.8295	6.4846
57198.4898	6.3713
57191.1501	6.4279
57205.8295	6.3996
57213.1692	6.5695
57220.5090	8.2685
57235.1884	7.9854
57227.8487	7.9570
57213.1692	8.0420
57205.8295	7.9854
57276.7802	7.9854
57352.6240	8.2402
57394.2158	6.7394
57423.5747	7.7871
57479.8460	8.0420
57528.7775	8.3535
57585.0487	8.0986
57668.2323	9.8543
57766.0953	6.5129
57837.0460	6.5129
57893.3172	6.5978
57934.9090	6.3713
58042.5583	6.2297
58211.3721	6.4279
58372.8460	0.0000
58563.6789	0.0000
58761.8516	0.0000
58881.7338	3.1715
59052.9941	0.0000
59131.2845	3.1432
59216.9146	0.0000
59307.4379	3.1715
59380.8352	0.0000
59415.0872	3.1432
59486.0379	0.0000
59564.3283	3.0582
59635.2790	1.6141
59742.9284	0.0000
59801.6462	1.5291
59843.2380	3.2281
59879.9366	3.0016
59914.1886	3.1715
59901.9558	6.2863
59928.8681	1.6141
59958.2270	1.5857
59950.8873	6.4279
59928.8681	6.5978
59909.2955	6.5695
59879.9366	6.5129
59742.9284	22.7101
59735.5886	6.8527
59716.0160	8.0420
59500.7174	32.8475
59444.4461	13.0824
59393.0681	9.6560
59336.7968	9.8543
59116.6050	30.0159
59101.9256	6.7111
59123.9447	6.6261
59052.9941	12.9691
59045.6543	10.3640
59038.3146	7.8721
59030.9749	10.8737
59008.9557	7.7871
58974.7036	9.5145
58945.3447	9.9675
58776.5310	22.6252
58683.5611	16.1689
58612.6105	16.7069
58556.3392	16.2256
58605.2707	16.5087
58612.6105	9.4578
58597.9310	9.7693
58578.3584	15.7725
58485.3885	16.4521
58394.8652	16.7353
58323.9145	16.5937
58223.6049	16.3105
58167.3337	9.8259
58125.7419	9.7410
57986.2871	16.8768
57907.9967	16.1689
57766.0953	16.6786
57548.3501	30.2424
57325.7117	29.4778
57254.7610	12.7709
57198.4898	9.9958
57122.6459	16.0557
57002.7637	16.1972
56863.3089	17.3016
56723.8541	16.2539
56611.3117	16.4804
56542.8075	9.9109
56479.1966	10.0242
56347.0815	16.7069
