10^4 m3	m3/s
Storage	Release
346229.8302	1523.927733
346916.8286	1130.097031
346396.9313	1091.274634
345914.7113	1416.663518
345007.521	1375.490823
343349.2321	1494.279995
340392.0563	1304.358905
336530.8707	1186.843991
334485.5336	1182.596464
332501.3608	1085.356413
331471.1078	980.7822986
330194.4847	965.746053
332075.1673	884.7315549
336261.5028	718.4833486
335963.7545	766.6503046
334658.5065	870.0917452
334342.8982	907.9230523
335012.7706	1016.603109
336816.3861	1122.055046
337503.1399	1088.896019
337548.8908	1100.930679
334365.896	1239.230157
332622.9556	1189.307557
328938.9021	1332.449216
329280.4441	1259.391752
327758.1848	1199.78479
327949.507	837.2158863
331191.7089	1193.668351
329800.8307	886.4305657
328930.3391	1037.642527
327110.8209	969.9086295
326693.4351	730.5746421
328231.8418	653.2696509
331043.9358	802.2728976
333771.1335	913.5297879
332350.4071	1242.628179
331787.6947	1222.693119
330498.8387	1258.938683
331589.2774	1361.077548
332426.0063	1353.658534
332386.8611	1104.696819
331426.0909	1122.876235
330807.8412	1091.529486
329578.437	1339.047042
326980.6631	1385.628254
324933.858	1300.819299
322326.7871	1314.241484
319064.0339	1291.248205
316680.8247	1245.120061
316060.1285	1297.874347
314747.5407	1363.456163
315411.052	1228.61134
313979.0713	1414.426487
314140.056	1346.324471
314803.3226	1367.70369
314680.2598	1243.930754
315522.6158	1330.297136
315261.3215	1270.945026
316369.6203	1177.867551
317036.8014	1210.092122
316701.1312	1274.371364
316189.797	1262.110169
313794.5995	1166.059426
313869.7094	1193.300232
314818.736	1461.630671
311976.0599	1383.051421
308920.7763	1250.386995
306651.0882	1282.271764
305444.1925	1226.119457
303153.7085	1267.40542
301709.2503	1199.360037
303278.7285	1174.412896
302014.3382	1137.855847
300419.4156	1108.944346
300159.5893	1057.067883
295822.5448	979.5363573
291906.3113	731.9055339
292005.153	629.4834997
292958.8281	717.2090905
294451.7285	854.4042122
295514.2763	711.2342359
295069.4889	731.9621676
292671.1109	742.7225693
289912.8416	890.4798748
291629.6036	914.5775112
291985.825	1015.753604
291453.6949	1023.540737
291712.5426	862.3612461
291107.7491	1057.379369
290168.998	763.2805999
286525.8024	912.8218667
284077.5142	970.8430854
282224.4779	937.6274244
282021.1675	743.515441
283030.6246	667.1449057
282092.6075	789.473683
280032.8355	668.1643122
277499.6512	756.6827746
277997.2847	633.4478583
279287.364	600.6852668
280357.4961	758.2968349
281843.0568	741.8164302
283770.9583	694.9520491
283132.8914	608.3024985
281586.9003	694.7538311
281605.739	577.0690167
281587.6343	721.8247365
282935.6974	671.8455022
283310.2681	608.4440827
284121.7973	397.3986251
284650.7469	578.3432748
287276.4118	507.8909605
291957.6894	581.3165437
294849.2971	657.3189599
296257.0566	860.0675815
298220.6782	886.6287836
295161.4801	782.8475409
294414.2959	639.960733
288698.3615	956.1183252
291264.5746	1141.537037
292472.4489	1532.762589
292745.4868	1391.77301
291035.5751	1302.093557
293058.4038	1241.693723
290816.8512	1325.794757
288505.082	1167.362001
289226.0878	1189.902211
289049.4451	1315.912178
288505.3267	1293.258701
288251.8614	1191.318053
287752.2707	1327.83357
283588.4438	1206.779051
278160.2266	1084.167105
277804.7392	1126.897227
276968.255	1147.540208
282376.4103	924.3185065
283769.0011	1172.912103
284911.7965	1234.727779
280688.0285	1789.737972
276847.8835	1761.307858
275085.6151	1734.633389
274874.7203	1668.088799
272598.4264	1630.710562
270926.4367	861.455107
271687.5663	750.0566325
274451.7074	733.179792
303974.2899	2632.41901
361988.9573	4934.323786
418528.8289	6362.908697
456154.4697	7720.361689
472205.2285	8564.316984
476806.2585	9557.756913
474839.2118	9879.634509
465113.8293	9183.521469
445347.4561	8544.721727
420847.9379	8185.352626
400609.131	7572.6327
382519.8853	7040.332618
374546.7403	6891.839074
363859.1196	6756.173062
351775.483	6572.113559
339371.345	6437.353686
324764.7996	6169.079882
312622.6898	5946.084715
304802.2111	5416.786218
298296.7667	4774.220335
291598.2875	4247.866791
282374.2083	4018.047264
279324.7966	3332.043338
282101.4152	2916.295397
282635.7473	2945.659967
281795.3486	2979.045529
279739.7358	2812.344253
278307.9998	2606.792264
279501.4393	2580.372646
286148.2958	2879.936566
289985.5049	3335.243142
290481.6704	3462.102615
290784.5564	3534.763643
287136.957	3663.746879
289635.1553	3293.843912
294646.2313	3490.645996
297520.4683	3972.853577
297902.868	4205.533105
296828.0874	4580.816273
295667.6766	4378.067652
291073.0077	4132.362374
281321.9362	3944.055344
274482.0449	3660.433808
270544.7709	3049.497843
272931.1607	2358.311935
283093.2569	1569.291321
292564.1955	2106.178733
296759.3386	2321.811519
290642.1658	2572.104126
283095.2142	2505.333002
278791.9324	2498.197157
273987.8367	2279.279616
271901.1524	2103.941702
272439.1543	1842.832059
274686.8233	1775.353014
273270.7454	1506.17307
271766.8354	1140.829115
272016.1414	1792.937776
271610.9885	2037.05731
270898.5457	2024.881066
272441.6009	1948.680432
273259.7358	1815.817788
274052.4263	1863.616625
272752.316	1649.116512
270284.2106	1356.858338
270398.7103	1001.396963
269428.6431	1178.745373
267933.7855	1229.970549
267855.9844	1218.64381
267448.3849	1001.765082
267050.327	706.6752235
268738.4642	611.3890348
267494.6252	683.3704588
269732.2632	650.0132135
271540.5271	585.0826843
275198.1576	402.212489
274988.9754	587.5745668
272418.1138	875.1038271
276817.3013	1326.984065
278027.8669	1525.230308
282432.4368	1549.044776
284315.566	1743.836364
283940.506	1898.04991
274718.3841	2203.645319
275829.6187	1655.60107
281925.0171	1405.110245
291181.8803	1688.986632
305927.8805	2131.918746
312846.5515	2830.495352
315635.8923	3410.282786
317306.6587	3772.370303
313803.8965	3959.403075
308327.4818	3926.357315
301466.55	3995.620322
293588.8213	4007.541714
286711.9868	3764.611487
281004.86	2962.536807
272990.8571	2370.12006
267404.1019	2071.603863
270722.8816	2023.94661
302715.2821	2310.541415
321372.3779	3646.388652
324923.3377	4209.299246
316500.0227	5010.892539
305543.7681	4303.452761
291007.9288	4057.889067
280170.0884	3738.758206
272188.3803	3172.308007
279706.4624	3153.788789
281724.8872	2823.048021
280373.6435	2542.201536
280252.0487	2208.487499
277987.743	2109.265269
280497.1956	2204.466507
283090.0763	2176.631047
282799.4232	2230.772858
279176.7788	2186.060557
279645.298	2103.6019
276943.7892	1837.876611
277453.9002	1099.090084
277425.7646	801.4800259
277306.6164	1431.275011
279461.5601	1613.522236
280397.8646	1664.209391
281699.9321	1781.129651
284560.7129	638.7997423
288873.2916	109.8410479
292679.4292	234.3219055
295657.6456	164.1244428
297589.217	128.0204634
301495.4195	111.6250093
305318.6832	95.45608986
309526.3038	-5.181982926
314121.2173	-23.72951744
316659.0501	69.14973938
319196.883	77.50320912
322312.1076	56.63369318
325374.2416	0.226534773
329641.0693	-68.89488776
331436.1218	2.463565654
334005.5155	-26.67446949
337282.4587	159.7919653
339740.0439	193.9703992
342171.206	305.0007546
345589.3167	310.0694702
346131.7225	379.1908927
344975.4709	480.1970845
343651.3842	468.6438111
342953.8655	349.7413723
343197.0551	363.2485081
344992.1076	372.9895033
344415.4498	193.1492106
344410.5566	165.4270178
345679.106	125.4153136
346346.2872	116.3256058
344709.7728	184.5408892
344076.3544	98.99569569
344140.944	119.1572905
342988.8516	120.9412518
343368.5601	171.5151398
343488.6869	75.52102986
344805.4339	69.71607631
347546.5772	208.8650605
351882.1537	800.3190352
352949.1053	545.5806833
353811.0338	860.8038196
354632.5939	1221.418861
356283.0538	655.5633155
356483.4283	600.7135836
353971.0399	737.3140516
357731.6712	224.2411082
360623.5235	255.8993427
359822.27	618.2983453
359871.6908	607.1698246
354651.1879	397.7667441
352252.5652	452.1350895
350982.3032	517.6036389
348752.9836	654.7704437
348129.3514	680.7653089
349853.6979	392.2732758
354187.8065	569.4234681
356546.0607	406.7998181
355769.5176	393.0378307
355218.5488	528.2224563
354017.2802	855.7634209
355476.9071	965.6044688
362387.9938	346.286717
368324.6093	868.6192692
369001.8214	1176.253491
366880.3958	1649.796116
363478.6771	1538.567543
366112.1711	1441.554026
365582.7321	1797.779956
368063.8044	1895.473077
369572.1182	2399.258095
366892.6287	3017.273272
358202.637	2689.052703
355458.5578	2003.898283
354960.435	1611.002036
355053.6496	1582.317071
356977.8812	1716.114171
360196.1067	1619.383823
355448.5269	1429.660951
351950.6578	1528.600013
348980.0258	1619.723625
349646.4729	1112.087516
353368.9376	882.9759104
354551.123	869.9218442
357803.1112	818.7249855
357923.238	856.9244116
356952.6815	1078.871855
358208.2641	740.5988058
360177.2681	1209.724003
357458.878	1521.917237
358579.1649	1642.008983
360559.1785	1090.934832
363960.6525	1014.451029
368448.406	1304.868608
369562.8212	2357.490746
370514.7838	2532.460541
366751.4612	2510.061916
368666.6406	2026.325225
366304.7166	1846.739784
357101.1886	1546.949329
347284.5489	1529.109716
344777.2983	1814.401945
342245.8266	1788.32213
338750.8934	1654.185227
336136.4828	1597.183415
337957.9583	1060.522539
335949.0751	644.4914284
332795.6838	672.2985718
332152.7238	991.7409182
333795.11	1237.304612
334204.1774	1172.572301
333392.8929	811.3342886
333328.3033	927.6032607
332351.1411	1146.945554
330198.6439	1095.748696
329607.5512	853.0733204
328220.8322	1021.558558
327971.2815	842.7659883
328547.6947	964.3018938
331203.6971	512.1951212
329926.0954	641.2349911
332252.5441	463.9148977
335896.963	647.3514299
337559.9004	784.9429875
339214.7641	917.4658296
338589.1747	1103.422561
337210.7741	1442.035413
330175.6461	1264.941854
330547.7702	755.0403975
331266.0848	1496.885145
327345.6922	1851.780183
326046.0712	1565.326963
322911.274	1713.990407
323941.0376	1502.576831
319817.3345	1048.65778
315175.4467	887.8180912
316073.0953	1270.463639
314377.6184	1620.771348
309393.2101	1520.727929
307514.974	1286.519291
307005.1077	1182.766365
304548.5012	569.3668344
304164.3888	448.8220185
303169.8559	1527.693874
300365.8356	1711.866644
300367.7929	1378.322508
301659.8294	1938.769536
302366.4004	2203.871853
299444.2106	1568.640034
302405.7903	1202.446574
299523.4797	1793.390845
296539.6361	1902.18417
298237.0702	1627.737293
294948.628	1496.65861
295196.7108	1372.404287
296913.2282	1421.052629
297511.6606	1454.891261
300356.7833	1429.151247
299537.9144	1582.571922
297969.4149	1514.951293
300161.5466	1385.93974
295463.1429	1372.91399
294948.3834	1129.842179
295893.9848	920.3541479
295639.7856	1352.469227
295414.9453	1460.328096
296463.7923	1489.692666
297743.1066	1312.344255
298469.4949	1047.411839
298221.4121	987.2385396
295998.9429	1172.912103
301365.0171	1132.503963
305621.8139	1121.970096
309208.4936	1116.108508
317101.6357	1493.826925
318881.764	1877.293662
313584.4387	2104.649623
306732.5592	1801.177978
302981.4695	2121.866266
299927.8986	2123.650227
294905.5683	2160.80193
288913.9048	2082.817334
287779.183	1387.63875
284054.7611	1093.794833
279585.1122	1165.011702
280008.6144	1292.09771
279374.2174	1324.520499
281899.0834	1163.001206
282441.9785	1160.565958
284267.3685	1060.69244
281310.6819	1120.922372
279319.1694	1021.643508
281709.7184	1020.794003
282229.3711	1128.992674
283414.9816	1042.966094
284632.1529	1096.938003
286207.0136	998.4520108
282602.9632	1300.224645
279491.1637	1304.811974
278676.6987	1245.601448
280668.2112	1124.603562
281964.8962	1162.406553
282774.2234	1028.72272
282046.3672	1093.709883
280751.3948	532.3283991
278697.4946	577.8335716
280538.0534	1309.540887
282737.5248	1478.252659
287731.7195	1555.076264
288789.6187	1630.45571
292750.6246	1576.313899
290182.2095	1465.991465
283848.5148	1533.357243
283192.8325	1484.255831
283737.9295	1818.76274
289231.4703	1938.288149
291790.5883	2241.051873
292415.6884	2358.680054
291002.5463	2487.861508
288692.7344	2446.349011
289197.7075	2349.10896
288988.5253	2170.85441
290428.335	2225.81741
287313.8444	2182.294416
283589.6671	2113.626063
280796.9011	1974.052326
279352.1982	1908.55546
282806.2736	2135.090233
282434.3941	2243.628706
282063.0039	2357.377479
281057.4614	2372.243823
275251.9823	2550.526689
269291.3902	2234.907117
269580.5755	2111.955369
275350.5792	2295.306951
279036.1007	2663.680808
282243.3165	2990.740387
288040.2327	2809.965638
297463.2184	2461.328623
305883.8421	2382.267987
312687.5241	2510.061916
312475.1613	3043.013285
305074.7596	3552.716524
296896.5915	3636.251221
289652.2813	3564.977719
280572.0608	2834.99773
275391.4371	2178.981345
267856.229	2018.283241
274773.1874	1760.146867
279867.447	2227.346519
282170.8979	2318.923201
280992.1378	2233.71781
282209.3091	2137.327264
278108.3592	2243.77029
274068.0843	2272.426939
274885.9746	1948.793699
273300.5936	2214.150869
270513.6994	2084.488028
268916.0856	2085.309217
272839.4141	2031.139089
275691.1426	2027.854335
279712.3341	2430.406626
285149.1143	3100.213315
296304.0309	3433.644184
305423.3966	3498.433129
324488.5812	3573.246238
339389.205	3647.57796
348416.5794	4238.097479
346285.6121	5315.072105
340663.8708	5589.037596
334942.5539	5244.279989
330147.9998	5072.368413
324353.7749	4849.797999
317990.2319	4820.51838
311162.5735	4783.706479
303640.577	4941.629532
300425.7767	4639.715314
302842.2594	4380.95597
303115.0526	4135.109108
303033.3369	4082.496407
303849.0252	3742.892466
305876.747	3527.287996
307098.3222	3640.017362
305352.9352	3928.594346
298360.867	4020.199344
294434.1132	3772.39862
293924.2469	3818.441812
292623.158	3645.42588
292630.0084	3391.905152
290893.9184	3455.844592
289580.5966	3671.987082
287537.9507	3729.102161
284953.1436	3774.635651
284389.4526	3553.65098
282767.6177	3343.398394
280593.346	3167.465826
277502.5871	2706.977267
281359.8581	2535.009057
286234.4152	2952.031257
288475.7231	3183.889597
286613.3898	3320.065312
286008.5963	3189.298115
283858.7904	3204.759113
278592.7812	3160.046812
273969.2427	2719.691531
278405.3735	2183.002337
278990.5944	2295.448535
272520.136	2292.135464
267298.1651	1929.56656
267838.8583	817.6489453
269208.9406	711.1209685
274941.2672	1086.885523
274665.5381	1619.128971
272010.5143	1707.392582
274538.0715	1292.63573
275617.5006	1781.611037
277503.5657	1830.7974
268900.1828	1965.557272
273266.0969	1775.098162
276240.3988	2011.430564
278869.2442	2155.619947
283922.646	2176.51778
286879.3326	2272.653474
280882.7759	2216.019781
274805.9715	1920.958239
272672.8023	1308.832966
274450.9734	1423.884314
279667.3171	1493.345539
281295.0239	2073.727626
285229.1173	2076.332776
283165.1862	2192.431847
279132.7404	1962.584004
282412.8642	1887.54436
290487.2975	2102.893978
292225.8341	1996.932339
297349.4526	1897.228722
297958.8946	2234.312463
288781.545	2599.967904
283467.3383	2518.528653
283499.3884	2667.758434
281535.2776	3222.457142
278348.1236	2957.694627
273912.2375	2149.616775
266942.1884	2100.515363
271245.4701	1872.111679
272003.9086	2166.352032
275632.1801	2273.956049
275972.7434	2036.349389
278724.8962	1929.906363
281347.8699	2030.487802
279106.0727	1975.694704
270739.029	2000.585212
264816.1142	1728.970019
269800.7673	1399.192024
279630.3739	2029.666613
301968.0979	3018.320995
318905.7405	3931.199496
338009.0917	5068.602273
352161.308	5621.120583
360228.8908	5808.832959
361933.9093	6011.779799
366292.239	5413.473147
370548.5465	4889.724753
360918.8251	4907.054663
344179.3552	4990.391142
333149.4587	4078.107296
327425.2059	2824.095744
323735.2806	2242.722567
325567.0317	1806.020159
330615.0511	1788.916783
333099.5485	1959.525784
342252.9216	1983.45352
340719.8974	1866.306725
337008.6869	1722.032392
336878.7738	1764.139543
336059.6603	1925.432301
335983.3271	2633.919803
338353.5695	2815.997126
342764.5006	2262.289508
343161.5798	2132.032014
339519.8521	1943.243597
340120.9757	2135.798154
340829.7486	1412.529259
345371.0822	1018.556972
347960.0484	1713.169219
348632.1227	1757.173598
340763.2018	1714.471794
342474.826	703.5886873
350416.6549	921.5151386
356852.6166	1824.794228
357614.2355	2033.744239
357832.9594	2216.501167
357946.4805	2091.680507
353365.2678	1753.067656
350308.5163	1434.24828
358527.2975	1373.197159
374917.3965	1395.4542
386537.8964	2552.76372
391400.4653	2769.274329
393234.4183	2895.624099
389106.3114	3044.967148
374292.2964	3071.103597
367754.5572	2866.401113
359927.2281	2458.950008
354464.7588	1855.121571
354199.0607	1669.391374
352462.7261	1749.499733
350309.4949	1047.270254
349800.1179	467.2279688
351983.1973	676.6027325
357796.5054	932.2472235
358317.626	1330.89179
353041.5858	2239.749298
347278.6771	1754.8233
344945.6227	538.4731548
343794.7535	248.7068636
347674.5331	455.4481606
347933.1361	561.5230679
348126.1709	424.3279462
351348.0662	486.5400581
354351.9717	546.9398919
354866.2419	429.6515133
353971.5292	526.438495
354647.2734	325.6437358
354448.8561	764.4415906
360207.6056	598.4482359
358053.8852	1392.594199
353885.1651	1461.715621
353521.1146	1115.117419
351264.3934	634.6654827
352101.3669	686.4286782
352533.6768	773.8711005
354294.4772	814.9305281
352127.0559	871.988974
352667.9938	679.264516
355656.9751	186.8911875
356952.1922	212.2630821
357081.616	707.0716594
356128.9195	855.5935198
352709.3409	941.2519807
350584.7347	776.2497156
350266.4352	704.8346285
350499.3492	296.1092648
351544.7709	253.5490444
351485.5638	364.6360336
351137.9054	454.4853878
351022.6717	494.7236268
351427.5799	676.9425346
355096.954	572.5949549
355730.8617	544.3913757
355970.1368	558.0684126
357465.4837	615.3533933
357471.8448	754.3324764
355461.983	622.602506
353202.5705	667.7112426
352591.6606	713.5279004
350923.3407	577.2955515
350107.4078	557.3604915
346370.9976	688.2692733
340915.1341	656.6676725
333995.4845	927.546627
328730.6986	945.4145572
322596.3997	808.0212175
317855.1809	783.2156599
314990.7303	697.6704663
318419.6059	363.1635575
319958.5019	257.7399377
324972.7585	101.714113
326894.5436	63.11825105
329003.2471	3.313071051
335035.2791	46.72279688
340371.0157	165.2854336
346678.7768	212.8860527
352479.3628	357.8116735
359373.3234	83.64796483
363950.3769	229.5363585
372746.3053	0.254851619
378517.2877	-150.7872081
381692.2088	-24.0693196
385675.7231	241.5143846
383077.2152	1114.494448
375031.8962	1428.245108
372201.6976	1371.243296
366103.8527	1537.349918
357477.7166	1754.568449
352208.0375	1462.678394
352186.263	408.0457594
353361.3533	358.5479115
354414.3594	131.5600693
360163.5673	82.94004367
363988.0542	124.962244
368273.4759	-65.01547978
373380.947	-88.97153199
382266.9094	79.57033892
389255.0632	251.1987461
395412.3598	256.7205312
400461.1131	312.8162043
404385.665	679.2361992
397253.1633	1383.277956
389299.3462	1384.212412
388394.6025	1449.596011
385282.5584	1738.654381
382507.6524	1775.353014
375148.5978	2211.545719
364162.2503	2319.149736
352316.1762	2265.347727
345410.7167	1816.638976
338750.6487	1837.395225
328883.1202	1621.620854
322394.5572	1627.029371
321551.4673	1240.306198
318393.6722	1654.638297
316228.9422	971.8908087
316069.1808	673.7144141
315471.2377	776.7594189
315560.0484	838.1786591
316379.4066	745.8657392
316117.1337	953.3715911
315277.2243	786.8402163
312846.0622	644.4064779
310798.5231	419.4574486
309112.5879	565.4024759
313055.7337	779.3645688
313912.0351	1161.953483
313875.8258	1119.110094
313904.9401	787.7180385
312067.8065	998.9050804
311336.7697	915.5119672
310813.2025	958.6668414
307745.4414	854.630747
306652.8008	792.616853
303903.3392	649.192025
302908.0723	525.6456233
303501.6115	586.4702098
302988.3199	732.9532572
302410.1941	962.2913977
302015.0722	854.8006481
304582.9979	1056.699764
306654.0241	1006.777164
307134.7762	936.4664336
305174.3352	1175.290718
303996.3091	855.3953019
301815.4316	1004.426865
301864.8525	1097.702558
302978.7783	1283.800874
304606.485	1489.239596
300773.9244	1237.446196
299545.7435	583.666842
297957.916	738.2201907
295620.213	853.2715384
296085.0624	775.5984282
297495.5132	974.0995228
294554.974	1237.446196
291851.508	983.6989338
289909.4164	629.2852818
288780.0771	638.8280591
288915.1281	677.9053074
288464.9582	694.5556132
289359.4262	388.5071352
288251.8614	667.6546089
287071.3887	648.5407375
285096.2683	666.2670835
280967.6721	782.1679366
281801.2203	679.462734
285951.1018	586.611794
292127.7264	760.1657468
290378.6696	986.8704206
288361.7127	1508.806537
285981.9286	668.4474807
283822.5811	584.3464463
286176.9207	579.3909981
284391.4099	655.1951964
286212.1514	630.9559758
287804.3828	745.2427686
287141.1161	555.1517774
286687.2764	629.0021133
283795.4241	755.5784176
285754.3971	764.2716895
288434.6206	918.2303844
287654.6523	804.5382454
286002.2352	794.2309132
287131.0852	500.0188771
285832.4429	625.1793391
285631.3344	491.184021
287452.0759	1140.9707
288689.0645	1272.021066
286775.8424	1024.446876
286493.2629	749.971682
285955.0163	816.9127073
286563.235	466.1236118
289588.4257	474.7885668
296226.2298	894.1610648
299455.9542	1749.754585
293708.9482	2042.833947
288505.3267	2205.287696
281262.9737	2095.928034
274231.5156	1631.163631
272973.9758	818.3568665
276584.8766	1000.151022
279614.4711	1163.822395
275253.9395	1211.338064
271911.1833	1081.023935
268599.988	992.0807204
268675.5872	669.6934219
268381.2641	580.0422856
273884.1019	1002.50132
272662.282	1465.878198
271982.868	1427.763722
270649.9736	1285.81137
269693.1179	1375.490823
281623.8436	1431.19006
303005.6906	1452.909082
319711.6425	1960.941626
319507.5981	3463.744992
316724.1291	3667.739555
313510.7967	3482.632329
311056.1475	3250.519137
312018.6303	3103.639654
310708.9784	2946.962542
303862.4814	2892.679147
297737.7242	2906.979154
293199.8158	2619.789696
290837.4025	2470.673182
288120.725	2307.115076
280085.6816	1841.671069
276266.3325	1806.246694
276692.2813	1817.715016
275478.7798	2130.021517
274300.2644	2090.03813
275636.8286	1988.21075
275091.7316	1994.695308
275769.9223	1570.508946
270159.6799	1676.951972
265075.6959	1528.288527
267921.0633	942.129803
271658.4521	1023.795589
276622.0646	1844.814239
281831.3132	1863.616625
276874.7958	2031.280673
273544.2725	1948.42558
273425.3689	2038.444836
274498.1923	2218.62493
273785.7495	2319.74439
272396.8286	2032.215129
280575.9753	1787.755793
285767.364	1642.348785
291088.6658	1662.793549
294805.5034	2389.488783
295188.8818	2535.518761
296035.6416	2940.3364
295450.6653	3168.173747
299599.3235	2944.01759
303220.7446	2708.732911
297312.5093	3033.215656
302293.9818	2898.200932
306075.1643	3172.336324
306134.3714	3350.137803
304560.4894	3603.800115
300567.4334	3742.071277
297665.5502	3780.553872
291035.3304	3800.375664
282817.5278	3549.743255
281534.0543	3102.818465
286765.5668	2615.881971
313205.4641	3284.386086
333788.2595	4602.761829
342114.2008	5644.736833
342362.7729	5911.962915
334320.6344	6106.782819
319452.3055	6101.827371
309284.0928	5010.212935
303473.2312	3984.40685
299687.8895	3537.482061
296635.0526	3328.192247
293633.1044	3037.095064
291929.0645	2785.07513
289450.6835	2808.209993
294696.3861	2724.873514
295246.1316	2976.921765
332250.3422	4199.728152
368180.9953	5797.87434
394755.9436	6782.59268
410340.1406	7633.627187
415802.6098	7992.429951
417412.4565	7939.335863
413544.6652	7942.50735
411262.4995	6914.266017
399346.2087	7220.569346
383818.5276	7115.457212
363310.5974	6788.737436
349569.8951	6632.966463
350069.2412	6239.617147
352963.5401	6588.395746
346923.679	7247.838469
347678.2029	6924.545032
354078.1999	5686.136063
360514.8955	4967.482813
366602.2201	5165.955591
368739.3039	5468.719315
368211.3329	5825.143463
367453.6284	5533.225091
365066.7493	5537.359351
361465.8794	5525.437959
356340.059	5585.979377
348288.3789	5873.990023
357911.4945	5840.717729
363571.8917	6207.902278
358892.8159	6501.179859
353113.2705	5891.433201
345484.6033	4933.757449
338825.5139	4493.317217
328774.003	4268.877891
317434.6146	4219.068558
305634.5361	4063.184317
297687.814	3187.429203
288429.4828	2668.494672
279653.861	2594.757604
274465.6529	1943.866568
274541.986	1184.493693
275879.7735	1121.233858
283951.5156	855.1687671
295209.433	1350.005661
298663.9977	1950.577661
326218.7995	2580.967299
393172.7646	5574.284519
421666.3174	8159.357761
439355.3033	9090.160826
446934.305	9376.30256
454436.729	8757.324611
457404.4251	8095.191787
459213.9124	7275.305811
463414.1933	6939.38306
467852.526	6814.590717
468687.2976	6866.835299
472159.2329	6708.260958
475975.1568	6712.395217
467371.7739	6781.176838
453229.8332	6904.468388
434147.7672	7621.252725
407485.9655	8718.303996
385392.6543	8139.451018
381899.6784	6381.909301
394976.6247	4849.146711
428345.224	2743.194514
476857.1473	786.7269489
512124.2892	1559.663593
532021.0649	3383.863168
541150.7062	4148.55961
542757.1277	4060.749069
532674.5452	3978.403679
520987.7431	3808.983986
510759.834	3658.310045
493487.0106	4143.151092
470471.3405	4699.548811
443811.0067	4790.757374
423552.1378	4623.687979
402993.8082	4410.716976
377428.0723	4428.528272
364444.8298	4078.928484
352825.3086	2949.907494
350251.7557	1650.985424
351670.0356	1399.192024
351658.0474	1509.401191
352984.8253	1462.225324
353772.8673	1276.495128
355569.877	1357.764477
357068.6492	1472.617607
358481.0573	1739.249035
357844.703	1916.937247
358816.4828	1565.213695
356028.3653	1512.940797
350391.2105	1561.815674
349850.028	965.3496172
353952.2013	855.0271828
355674.3458	1019.406477
355368.2792	1181.265572
355245.2164	922.3080103
350871.4733	973.0234826
348719.9548	594.0591247
348861.3669	295.7977795
352212.4414	318.7910589
351791.875	537.9917684
356859.467	251.5385483
357265.3539	516.9240345
360180.6933	705.9106687
356161.9483	928.4527661
353942.6596	384.0330735
353015.4075	522.559087
354204.1985	782.5926893
351734.6252	1137.062975
351731.9339	1160.424373
349169.1461	1050.555009
349537.845	236.9270554
350456.7788	235.7377479
353780.6963	348.5237479
357270.0024	775.0604081
359564.6456	893.5380942
368659.5455	1725.798532
376347.6645	2394.529182
371644.123	2288.680809
362829.8453	1685.673561
362837.4297	1674.46009
362957.0672	1638.016308
362176.6096	1667.154343
360844.9386	1616.552138
357153.3007	1358.019329
352877.9099	708.260967
349865.4415	505.9370981
351207.6328	874.3959059
349883.3015	1113.446725
349885.5034	973.0517994
348876.5356	1030.393414
351037.5958	799.1580445
351613.275	626.7367656
354614.9786	499.1976886
361512.3644	818.2435991
362557.2968	1819.612245
364864.4175	1975.807971
366631.579	2493.892996
370138.5004	2350.185
359348.1236	2178.981345
348230.6397	1904.534468
341470.2621	1491.929696
338221.9438	1448.038584
335242.2594	1438.750658
338314.4243	1224.47708
335683.6216	1127.265346
335449.9737	826.7669699
334462.5358	981.2920018
334337.0264	890.1117558
336993.7628	1240.19293
334428.773	1330.89179
334373.9697	1810.749072
335904.0581	2063.845047
338208.7323	1239.456692
338294.8517	860.718869
344606.5273	1400.975985
343784.2333	1936.164386
340010.6351	1771.218754
338397.6079	2078.116738
339584.4417	1589.877669
336552.8899	1145.869514
336385.0548	730.4613747
338265.0035	1078.390469
335424.04	1514.611491
342591.7723	1238.635504
352862.7412	1227.195498
360064.481	1465.736613
360734.598	2313.259832
354414.8487	2361.511738
348002.1295	2174.960353
341743.5446	2261.468319
336381.1403	2121.752998
331735.338	2182.662535
333716.3302	1989.145206
326957.9099	2184.757982
325530.5778	1324.492182
324672.319	1276.721662
325419.9925	1335.479119
326383.454	1516.480402
325725.5698	1233.90659
325848.3879	1159.82972
326204.3647	1236.653324
322072.3432	1244.41214
321347.4229	1308.832966
320331.1154	1253.728383
320624.7045	1376.793398
321337.6366	1127.718416
321906.71	1097.872459
318497.8963	1096.598201
319955.0767	641.2916248
320053.1844	1106.8489
319596.4088	1202.644792
319330.9553	1259.50502
318454.5919	1635.637693
316803.8874	1856.877215
314050.5113	1189.562408
311100.9198	1071.19799
314903.6322	1077.002943
314914.1525	1297.364643
316827.6192	1002.784488
318638.5744	1109.08593
318538.9988	1150.032091
317941.7897	1296.31692
318217.5188	1223.655892
325149.8906	1595.541038
324699.7207	1643.11334
320260.8987	1553.179036
313433.4849	1543.494674
313682.3017	1370.790227
318303.1489	1461.857205
316674.9529	1385.996373
314592.1831	1251.717887
316197.1367	1230.027182
315733.0213	1488.871477
313760.1028	1513.422183
308449.3212	1651.127008
305929.3484	1057.63422
303621.7384	1023.880539
305427.0665	997.0078517
302731.1849	1403.920937
300902.6143	1546.099824
297000.0816	1569.234688
298376.7697	1500.679602
301106.1694	821.0752838
304666.4261	564.6945547
