104 m3	m3/s
Storage	Release
9414.4227	4.1059
9392.4035	4.1059
9375.2775	4.1059
9353.2583	4.1059
9343.4720	4.1059
9321.4528	4.1059
9309.2200	4.1059
9289.6474	3.9360
9255.3953	4.3608
9230.9296	5.0121
9201.5706	4.9838
9172.2117	4.5590
9152.6391	3.9644
9135.5131	3.9644
9113.4939	3.9644
9086.5816	3.9077
9069.4556	3.9077
9054.7761	3.8794
9040.0967	3.8794
9010.7378	3.8511
8996.0583	3.8511
8988.7186	3.8228
8952.0199	3.8228
8925.1076	3.8228
8912.8747	3.7661
8885.9624	3.7378
8866.3898	3.7378
8849.2638	3.7095
8834.5843	3.7095
8810.1186	3.6812
8824.7980	3.6812
8812.5651	3.6812
8800.3323	3.1149
8788.0994	3.3980
8766.0802	3.3697
8751.4007	3.3697
8741.6144	3.1149
8724.4884	3.9644
8709.8090	3.9644
8690.2364	3.9644
8663.3240	3.9644
8724.4884	3.9644
8810.1186	3.9644
8883.5158	4.0493
8912.8747	4.0493
8939.7871	4.0493
8949.5734	4.0493
8961.8062	4.0493
8961.8062	4.0493
8959.3597	4.0493
8954.4665	4.0493
8932.4473	4.0210
8925.1076	4.0210
8920.2145	4.0210
8912.8747	4.0776
8898.1953	4.0210
8861.4966	7.5040
8812.5651	9.1747
8766.0802	9.1747
8714.7021	9.1747
8675.5569	9.1747
8594.8199	10.2507
8536.1021	10.7887
8460.2583	10.5622
8399.0939	10.5622
8325.6966	10.5622
8262.0856	10.5622
8188.6884	10.4206
8156.8829	5.7766
8151.9897	3.4263
8134.8637	3.4263
8122.6308	3.4263
8107.9514	3.4263
8095.7185	3.4263
8081.0390	3.4263
8078.5925	3.4263
8076.1459	3.4263
8071.2527	3.1149
8068.8062	2.9166
8056.5733	2.9166
8054.1267	2.9166
8046.7870	2.9166
8034.5541	3.0582
8027.2144	3.1998
8007.6418	3.1998
7997.8555	3.3414
7990.5157	3.4263
7973.3897	3.4263
7961.1568	3.4263
7946.4774	3.4263
7936.6911	3.3980
7907.3322	3.3980
7899.9925	2.7184
7907.3322	1.5291
7914.6719	1.5291
7919.5651	1.5291
7924.4582	1.5291
7934.2445	1.3592
7936.6911	1.2459
7946.4774	1.1893
7946.4774	1.1327
7951.3705	1.1327
7958.7103	1.1327
7966.0500	1.1327
7978.2829	1.1327
7983.1760	1.1327
7992.9623	1.1327
7997.8555	1.1327
8005.1952	1.1327
8012.5349	1.1327
8039.4473	1.1327
8071.2527	1.1327
8132.4171	1.1327
8164.2226	1.1327
8181.3486	1.1327
8210.7075	1.1327
8240.0665	1.1327
8254.7459	1.1327
8271.8719	1.3592
8288.9980	1.3026
8340.3760	1.1610
8472.4911	1.2459
8553.2281	1.2459
9013.1843	1.2459
9842.5734	1.3309
10048.0858	1.3309
10172.8611	1.3309
10256.0447	1.3309
10312.3159	1.3309
10358.8009	1.3309
10395.4995	1.3309
10437.0913	1.3309
10488.4694	1.3309
10525.1680	1.3309
10542.2940	1.3309
10561.8666	1.3309
10598.5653	1.3309
10618.1379	1.3309
10635.2639	1.3309
10659.7297	1.3309
10664.6228	1.3309
10676.8557	1.3309
10693.9817	1.3309
10703.7680	1.3309
10720.8941	1.3309
10725.7872	1.3309
10804.0776	1.3309
11516.0311	1.3592
11758.2421	1.3592
11983.3270	1.3592
12105.6558	1.3592
12164.3736	3.2564
12242.6641	4.4174
12377.2257	9.6277
12345.4202	17.4715
12340.5271	9.6277
12367.4394	5.7200
12369.8860	5.7200
12374.7791	5.7200
12367.4394	5.7200
12352.7600	5.7200
12345.4202	4.8988
12340.5271	4.5307
12333.1873	4.5307
12325.8476	4.5307
12330.7408	2.5768
12345.4202	1.7273
12362.5463	1.7273
12382.1189	1.7273
12396.7983	1.7273
12401.6915	1.7273
12411.4778	1.7273
12438.3901	1.7273
12467.7490	1.7273
12516.6805	1.7273
12533.8065	1.7273
12548.4860	1.7273
12568.0586	1.7273
12582.7381	1.7273
12590.0778	1.7273
12597.4175	1.7273
12602.3107	1.7273
12609.6504	1.7273
12616.9901	1.7273
12619.4367	1.7273
12639.0093	1.7273
12668.3682	1.7273
12683.0477	1.4442
12695.2805	1.3026
12709.9600	1.3026
12717.2997	1.3026
12724.6394	1.3026
12731.9792	1.3026
12744.2120	1.3026
12746.6586	1.3026
12736.8723	1.8972
12731.9792	2.2087
12719.7463	2.6618
12709.9600	2.8883
12697.7271	2.8883
12683.0477	3.3697
12665.9216	3.5962
12648.7956	3.5962
12631.6696	3.8794
12609.6504	4.2758
