1985-01-01
     obs	     sim
   12976	    3069
   12242	    2314
   12259	    2201
   12409	    2239
   12881	    2679
   13172	    3113
   13096	    3127
   13370	    3324
   13441	    3383
   13693	    3570
   13612	    3610
   13705	    4985
   13593	    6372
   13906	    5976
   14486	    5440
   14339	    4722
   14028	    4224
   13786	    3940
   13974	    3996
   14062	    4074
   13385	    3267
   12937	    2680
   12117	    1878
   11946	    1687
   12169	    1895
   12616	    2411
   13140	    2792
   13350	    3064
   13987	    3778
   13940	    3598
   13766	    3267
   13793	    3322
   13713	    3140
   13585	    3142
   12768	    2646
   12597	    3137
   12272	    3097
   12306	    3007
   12416	    3235
   12768	    3468
   13101	    3655
   13216	    4382
   13311	    4735
   13982	    4777
   14062	    4661
   14153	    4518
   14158	    4425
   14657	    4768
   14138	    4316
   13507	    3529
   12384	    2445
   12242	    2308
   12360	    2472
   12604	    2737
   12744	    2904
   13108	    3285
   13554	    3784
   13561	    3890
   13627	    3993
   14124	    4490
   14361	    4781
   14388	    5206
   14263	    5265
   14402	    5366
   14361	    5457
   14305	    5532
   14305	    5552
   14305	    5484
   14234	    5546
   14305	    5598
   14263	    5638
   14380	    5691
   14478	    5734
   14429	    5692
   14256	    5697
   14248	    5788
   14263	    5845
   14339	    5865
   14417	    5924
   14395	    5940
   14290	    5959
   14275	    5972
   14263	    6112
   14354	    6196
   14332	    6210
   14290	    6106
   14270	    6127
   14207	    6081
   14124	    6019
   14153	    6068
   14131	    5964
   14158	    6054
   14199	    6074
   14165	    5998
   14070	    6039
   14070	    6080
   14207	    6117
   14173	    6168
   14312	    6207
   14373	    6222
   14283	    6176
   14305	    6014
   14290	    6108
   14305	    6021
   14275	    5998
   14173	    5941
   14104	    6215
   14009	    6727
   14417	    7040
   14256	    6866
   14028	    6758
   14070	    6796
   14097	    6828
   14199	    6681
   14234	    6662
   14473	    6472
   14275	    6436
   14354	    6415
   14097	    6019
   14131	    6044
   14214	    6019
   14048	    5688
   14104	    5660
   13974	    5537
   14165	    5542
   14062	    5435
   14043	    5404
   14016	    5344
   13974	    5240
   14270	    5359
   14070	    5181
   13987	    5078
   13913	    4930
   14036	    4925
   14275	    5003
   14207	    4960
   14229	    4992
   14319	    4849
   14229	    4703
   13678	    4158
   13825	    4166
   14187	    4346
   14256	    4400
   14077	    4272
   14131	    4215
   14028	    4118
   14192	    4299
   14043	    4734
   14077	    4769
   14180	    4859
   14089	    4790
   14043	    4700
   13925	    4590
   14009	    4573
   13771	    4049
   13955	    4444
   14082	    4456
   14055	    4593
   14283	    4928
   14417	    5326
   14422	    5121
   14515	    4913
   14402	    4937
   14346	    4767
   14429	    4624
   14373	    4391
   14207	    4272
   14021	    4145
   14366	    4453
   14486	    4458
   14395	    4340
   14429	    4193
   14508	    4156
   14346	    4050
   14361	    4171
   14757	    4118
   14354	    3833
   14422	    3709
   14234	    3781
   14373	    3821
   14305	    3725
   14395	    3810
   14542	    3953
   14339	    3882
   14339	    3856
   14332	    4014
   14361	    4346
   14410	    4498
   14515	    4543
   14297	    4279
   14028	    4152
   14229	    4207
   14388	    4383
   14234	    4363
   14346	    4235
   14366	    4403
   14493	    4420
   14601	    4396
   14444	    4264
   14187	    4116
   14486	    4098
   14332	    4037
   14361	    4201
   14530	    4729
   14466	    4672
   14564	    4584
   14493	    4529
   14478	    4516
   14500	    4981
   14586	    5777
   14530	    5711
   14263	    5532
   14366	    5523
   14146	    5351
   14373	    5156
   14373	    5197
   14410	    5116
   14478	    5042
   14437	    4891
   14256	    4762
   14319	    4573
   14324	    4454
   14290	    4565
   14241	    4552
   14339	    4518
   14305	    4357
   14564	    4393
   14395	    4106
   14466	    4068
   14410	    4040
   14332	    3909
   14305	    3848
   14324	    3614
   14256	    3330
   14324	    3292
   14283	    3036
   14180	    2853
   14366	    2944
   14366	    2759
   14290	    2597
   14263	    2409
   14199	    1925
   14199	    1649
   14290	    1661
   14131	    1342
   13184	     156
   12188	       0
   12122	     153
   12306	     420
   12646	    1181
   12812	    1752
   13140	    2028
   13319	    2231
   13705	    2393
   13825	    2553
   14089	    2727
   14270	    2875
   14466	    3154
   13693	    2134
   13397	    1451
   12210	     113
   12294	     799
   12450	    1262
   13331	    1850
   13421	    2000
   13514	    2203
   14305	    2687
   14388	    2588
   14248	    2366
   14290	    2242
   14207	    2077
   14207	    2061
   13495	    1083
   13001	     314
   12181	       0
   12059	      19
   12046	     513
