1985-01-01
     obs	     sim
   60095	   42520
   59818	   42850
   59706	   42720
   59645	   42660
   59522	   42540
   59393	   42420
   59248	   42300
   59097	   42160
   58945	   42070
   58832	   41950
   58673	   41820
   58517	   41750
   58387	   41660
   58267	   42420
   58125	   42910
   58064	   43020
   58064	   42880
   58042	   43000
   57780	   42850
   57543	   42530
   57289	   42220
   56917	   41870
   56525	   41540
   56217	   41230
   56011	   41000
   55696	   40660
   55353	   40370
   55006	   40340
   54685	   39980
   54353	   39630
   54108	   39690
   53907	   39860
   53606	   40020
   53293	   39670
   52987	   39330
   52838	   39100
   52689	   38870
   52677	   38810
   52633	   39200
   52337	   38970
   51992	   38620
   51732	   38280
   51431	   37950
   51148	   37640
   51091	   37640
   51042	   38610
   50959	   39380
   50952	   40590
   51084	   41140
   51424	   41050
   51894	   40970
   52190	   40950
   52322	   40930
   52373	   40850
   52393	   41330
   52359	   41260
   52408	   41210
   52393	   41150
   52457	   41150
   52464	   41150
   52295	   42560
   52253	   43030
   52344	   42980
   52894	   43000
   53215	   43030
   53428	   43050
   53550	   43070
   53594	   43040
   53587	   43030
   53487	   42970
   53436	   42910
   53308	   42780
   53229	   42730
   53194	   42770
   53109	   42720
   52988	   42670
   52740	   42450
   52464	   42250
   52337	   42200
   52309	   42220
   52295	   42290
   52147	   42230
   52027	   42220
   51999	   42430
   52076	   42510
   52091	   43470
   52126	   46310
   52203	   46650
   53030	   46770
   53894	   46930
   54332	   47060
   54650	   47140
   54954	   47300
   55171	   47420
   55404	   47530
   55638	   47640
   55506	   47500
   55558	   51520
   55726	   52280
   56092	   52580
   56784	   53180
   57326	   53350
   57773	   53520
   58267	   53680
   58779	   53840
   59271	   54000
   59652	   54160
   59995	   54320
   60317	   54470
   60493	   54580
   60686	   54680
   60909	   54830
   61110	   54970
   61304	   55180
   61498	   55810
   61715	   56170
   62012	   56730
   62199	   57600
   62442	   57760
   62670	   57910
   62961	   58060
   63245	   59160
   63618	   59350
   64327	   59450
   64832	   59480
   65299	   61320
   65704	   62810
   66501	   64050
   67743	   64270
   69615	   64460
   70564	   64290
   71144	   64120
   71444	   63950
   71436	   63580
   71341	   63220
   71196	   62960
   71033	   62840
   71007	   62530
   71024	   62200
   70845	   61780
   70581	   61360
   70266	   60940
   69970	   60680
   69809	   60460
   69666	   60230
   69581	   60130
   69497	   59910
   69716	   59690
   69961	   59470
   70385	   59610
   70734	   59740
   71041	   59880
   71281	   60010
   71204	   59850
   71392	   60110
   71461	   60080
   71633	   60340
   71797	   61470
   72055	   61670
   72670	   61850
   73245	   62550
   73683	   62770
   74183	   62970
   74589	   64230
   74962	   64700
   75326	   64880
   75710	   65060
   76553	   65250
   77921	   65450
   79260	   65690
   80419	   65870
   80885	   65600
   81185	   66290
   81269	   68780
   81767	   70720
   84794	   70600
   87191	   69940
   87772	   69130
   87832	   68280
   87611	   67430
   87271	   66600
   86853	   66950
   86556	   67510
   87491	   66770
   88397	   65950
   88853	   65140
   88823	   64330
   88437	   63530
   88033	   62720
   87601	   61910
   87032	   61100
   86388	   60600
   85671	   59810
   84949	   59010
   84234	   58310
   83686	   57770
   83189	   57230
   82647	   56690
   82098	   56150
   81777	   55850
   81476	   55520
   81101	   55170
   80895	   54990
   80698	   54850
   80680	   54860
   80848	   55090
   80913	   55340
   80698	   55290
   80474	   55160
   80354	   54970
   80121	   54820
   79843	   54750
   79806	   54800
   79833	   54890
   79815	   54880
   79620	   54640
   79352	   54380
   79122	   54220
   78947	   53950
   78956	   54070
   79020	   54220
   78791	   53990
   78580	   54120
   78323	   53880
   78259	   53740
   78131	   53650
   78168	   53670
   78140	   53680
   77903	   53450
   77621	   53190
   77439	   53040
   77185	   52800
   76950	   52600
   76923	   52590
   76932	   52930
   76761	   52740
   76607	   52640
   76463	   52650
   76328	   52470
   76131	   52300
   76104	   52340
   76148	   52320
   75978	   52140
   75835	   51980
   75755	   52540
   75683	   52670
   75585	   52470
   75540	   52450
   75504	   52420
   75353	   52200
   75113	   52160
   74917	   52190
   74811	   53170
   74793	   53190
   74935	   53150
   75015	   53100
   74873	   52800
   74714	   52560
   74475	   52260
   74210	   53120
   73919	   52860
   73937	   52740
   73849	   52790
   73595	   52480
   73306	   52180
   72984	   51870
   72687	   51570
   72375	   51270
   72263	   51130
   72116	   50950
   71857	   50650
   71581	   50350
   71290	   50050
   70990	   49750
   70691	   49450
   70436	   49190
   70258	   49030
   69978	   48770
   69682	   48510
   69346	   48200
   69001	   47870
   68683	   47540
   68350	   47330
   68042	   47040
   67768	   46740
   67413	   46380
   67116	   46170
   66870	   45890
   66542	   45890
   66305	   45720
   66053	   45460
   65761	   45170
   65453	   44880
   65178	   44590
   64824	   44250
   64495	   43920
   64327	   43760
   64111	   43530
   63816	   43270
   63586	   42990
   63412	   42790
   63143	   42520
   62780	   42150
   62387	   41780
   62105	   41500
   61708	   41110
   61319	   40740
   61072	   40610
   60832	   40610
   60578	   40340
   60324	   40070
   60071	   39810
   59804	   39560
   59560	   39310
   59287	   39050
   59097	   38810
   58817	   38920
   58606	   39300
   58455	   39730
   58320	   39460
   58140	   39240
   58147	   39530
   58110	   40210
   58102	   40800
   58102	   40760
   58117	   40710
   57997	   40550
   57870	   40390
   57743	   40240
   57564	   40230
   57378	   40050
   57251	   39890
   57095	   39740
   56910	   39560
   56688	   39360
   56482	   39160
   56283	   38960
   56063	   38750
   55872	   38550
   55697	   38370
   55521	   38260
   55353	   38080
   55142	   37870
   54932	   37690
   54664	   37500
   54433	   37290
   54210	   37080
   54002	   36900
   53801	   36700
   53429	   36340
   53080	   35990
   52832	   35770
   52648	   35680
   52422	   35470
   52231	   35260
   52091	   35120
   51894	   34910
   51684	   34700
   51467	   34490
   51272	   34270
   51070	   34050
   50868	   33890
   50674	   33670
   50426	   33450
   50184	   33230
   49964	   33010
   49779	   32780
   49560	   32560
   49349	   32370
   49138	   32140
   48907	   31910
   48683	   31690
   48474	   31460
   48258	   31220
   48076	   31010
   47881	   30800
   47688	   30590
   47500	   30390
   47307	   30180
   47095	   29970
   46949	   29800
   46810	   30130
   46684	   30020
   46625	   29870
   46539	   29710
   46401	   29550
   46302	   29410
   46210	   29280
   46086	   29710
   45961	   29880
   46001	   29720
   46138	   29610
   46138	   29540
   46125	   29470
   46105	   29400
   46066	   29320
   46053	   29250
   46001	   29170
   45988	   29100
   45916	   28970
   45831	   28840
   45720	   28700
   45622	   28590
   45531	   28460
   45394	   28330
   45284	   28350
   45194	   28220
   45122	   28090
   45012	   27950
   44916	   27820
   44819	   27680
   44761	   27620
   44729	   27600
   44690	   27530
   44678	   27450
   44665	   27370
   44646	   27400
   44646	   27340
   44639	   27260
   44607	   27180
   44575	   27100
   44562	   27030
