1985-01-01
     obs	     sim
   44046	   53050
   44422	   52900
   44539	   52520
   44657	   52210
   44696	   51890
   44455	   51560
   44357	   51640
   44585	   51710
   44487	   51600
   44611	   51450
   44841	   51840
   44801	   51610
   44709	   51100
   44867	   50800
   44735	   50430
   44657	   49880
   44513	   49330
   44579	   48960
   44513	   49580
   44305	   49020
   44247	   48620
   44059	   48040
   43969	   47450
   43879	   46880
   43885	   46690
   43744	   46290
   43482	   45620
   43296	   44990
   43093	   44330
   43169	   43740
   43017	   43160
   42909	   42640
   42890	   42280
   42593	   41650
   42417	   40980
   42284	   40320
   42102	   39680
   41670	   38960
   41514	   38350
   41414	   37890
   41307	   37510
   41158	   36830
   41040	   38170
   40860	   37740
   40735	   37290
   40456	   37060
   40295	   36620
   40122	   36150
   39814	   35550
   39667	   34960
   39618	   34440
   39501	   33880
   39532	   33430
   39495	   33030
   39201	   32820
   39055	   32240
   38873	   31680
   38788	   31140
   38842	   30800
   38776	   30380
   38624	   30190
   38322	   29630
   38370	   29080
   38298	   28590
   38274	   28110
   38111	   27680
   38177	   27480
   37985	   27040
   37824	   26590
   37824	   26260
   37806	   25950
   37769	   25630
   37752	   25230
   37716	   25430
   37620	   25450
   37614	   25360
   37686	   25030
   37812	   25260
   37925	   25620
   37817	   25890
   37764	   25610
   37680	   25460
   37436	   24970
   37341	   24510
   37466	   24250
   37436	   24030
   37288	   24130
   37317	   23800
   37181	   23640
   36957	   23380
   36810	   23110
   36704	   22840
   36599	   22580
   36534	   22350
   36482	   22200
   36400	   22090
   36174	   23620
   36098	   23380
   36041	   23020
   36012	   22830
   36000	   22680
   35839	   22460
   35707	   22310
   35387	   21870
   35087	   21400
   34799	   20930
   34609	   20400
   34437	   19820
   34487	   19640
   34392	   19480
   34061	   18970
   33771	   18490
   33673	   18050
   33592	   17540
   33301	   16820
   33247	   16670
   33167	   16840
   32821	   16990
   32584	   16550
   32355	   15920
   32137	   15140
   32009	   14480
   31926	   14160
   31824	   14310
   31631	   13860
   31465	   13530
   31440	   13170
   31285	   12830
   31101	   12380
   31076	   12070
   30957	   11900
   30625	   11340
   30375	   10820
   30184	   10330
   30000	   10050
   29957	    9582
   29840	    9080
   29654	   10080
   29405	    9868
   29331	    9445
   29286	    9012
   29341	    8811
   29322	    8381
   29067	    7902
   28842	    8782
   28663	    8456
   28591	    7894
   28779	    7544
   28923	    7080
   29054	    6617
   29190	    6334
   28990	    6030
   28810	    5491
   28680	    5129
   28672	    4928
   28564	    4883
   28396	    4882
   28189	    4369
   27952	    3968
   27882	    3649
   27795	    3303
   27647	    2996
   27496	    2582
   27211	    2045
   27040	    1746
   26817	    1276
   26758	     754
   26770	     360
   26698	       0
   26617	       0
   26613	       0
   26595	       0
   26357	    1536
   26064	     992
   25975	     474
   26009	       0
   26221	       0
   26370	       0
   26310	       0
   26085	       0
   25881	       0
   25792	       0
   25576	    1980
   25495	    2357
   25427	    3164
   25322	    4486
   25254	    4641
   25444	    4374
   25385	    3874
   25517	    4485
   25385	    4454
   25199	    4001
   25174	    4485
   25094	    4208
   25094	    3770
   25077	    3215
   25128	    2593
   25436	    2111
   25686	    1757
   25805	    1572
   25682	    1100
   25686	    1462
   25771	    1000
   25728	     511
   25941	     286
   26123	    1492
   25992	    4413
   25941	    9950
   26213	   18550
   26775	   19060
   27665	   18860
   28308	   18860
   28542	   18370
   28873	   19170
   28905	   18730
   28977	   18480
   29054	   18140
   29267	   17730
   29194	   17470
   29049	   17210
   28882	   16940
   28806	   17310
   28636	   19390
   28676	   20520
   28824	   20170
   28968	   19880
   29272	   19570
   29313	   19390
   29267	   19230
   29226	   19000
   29181	   18780
   29345	   18860
   28932	   18290
   28842	   17790
   28658	   17890
   28462	   18120
   28303	   17690
   28414	   17330
   28246	   17140
   28066	   16880
   27978	   16670
   27869	   16420
   27643	   15970
   27496	   15790
   27478	   15440
   27574	   15240
   27639	   15040
   27691	   14920
   27582	   14740
   27414	   14530
   27306	   14310
   27108	   13870
   26920	   13770
   26749	   13330
   26715	   13020
   26651	   12680
   26502	   12490
   26463	   12730
   26276	   14340
   26102	   14260
   26026	   13810
   26140	   16300
   26123	   16340
   26064	   15950
   26093	   15630
   26238	   15230
   26540	   14970
   26758	   14900
   26745	   14580
   26792	   14370
   26809	   14330
   26847	   14080
   26903	   13870
   27010	   13680
   27070	   13940
   27207	   13940
   27353	   14010
   27396	   14000
   27491	   13980
   27526	   14170
   27669	   14030
   27795	   15540
   27982	   15440
   28026	   16320
   28118	   16150
   28347	   15970
   28556	   16160
   28770	   15940
   28927	   15720
   29013	   15490
   29176	   15510
   29286	   17750
   29409	   18750
   29859	   18850
   30170	   18880
   30408	   19080
   30611	   18920
   30742	   19740
   30835	   21360
   30977	   21240
   31200	   21250
   31420	   21190
   31575	   21220
   31753	   21670
   31916	   21710
   32070	   21750
   32173	   21730
   32256	   21710
   32334	   21710
   32412	   21680
   32537	   21720
   32595	   21710
   32658	   21740
   32737	   21950
   32779	   22230
   32890	   22220
   32964	   22200
   33039	   22190
   33076	   22180
   33140	   22480
   33199	   22460
   33253	   22440
   33317	   22420
   33371	   22400
   33419	   22380
   33473	   22340
   33511	   22300
   33495	   22250
   33554	   22210
   33625	   22210
   33673	   22210
   33728	   22200
   33793	   22190
   33815	   22410
   33820	   22600
   33826	   22510
   33869	   22450
   33902	   22430
   33962	   22420
   33979	   22360
   33968	   22310
   33935	   22260
   33924	   22200
   33889	   22120
   33902	   21820
   33889	   21760
   33880	   21690
   33831	   21620
   33711	   21290
   33640	   20960
   33613	   20580
   33591	   20290
   33601	   20180
   33525	   19890
   33434	   19740
   33224	   19310
   33053	   18800
   32926	   18320
   32784	   17800
   32742	   18260
   32779	   17920
   32642	   17490
   32292	   16900
   32233	   16390
   32228	   15950
   32182	   15480
   32157	   15120
   32162	   14800
   32125	   14570
   31925	   14140
   32069	   14280
   31940	   13790
   31947	   13290
   31930	   13500
   32084	   13290
   31976	   13060
   31905	   12700
   31766	   12150
   31807	   11870
   31839	   11360
   31834	   10870
   31925	   10660
   31869	   11520
   31666	   11940
   31707	   13450
   31712	   13020
   31722	   12690
   31854	   12300
   32018	   11970
   32018	   11560
   32069	   11280
   32152	   11990
   32130	   12490
   32204	   12720
   32209	   12420
   32370	   12310
   32280	   12190
   32116	   11910
   32135	   11610
   32111	   11320
   32084	   12910
   32130	   12490
   32218	   12150
   32125	   11810
   31915	   11300
   31878	   13100
   31827	   12600
   31807	   12940
   31685	   13200
   31817	   12930
   31609	   12440
   31369	   11940
   31384	   11430
   31389	   12340
   31458	   11780
   31570	   11290
   31619	   10850
   31524	   10420
   31384	    9917
   31343	    9338
   31453	    8801
   31404	    9251
   31299	   10150
   31352	    9742
   31255	    9304
   31015	    8967
   30917	    8491
   30726	    8008
   30582	    7458
   30494	    7284
   30423	    7208
   30313	    7068
   30202	    6924
   30117	    6565
   30087	    6212
   30070	    6030
   30061	    7575
   30026	    8939
   30122	    8856
   30158	    8717
   30122	    8413
   30092	    8263
   30036	    7941
   30026	    7848
   29965	    7676
   29858	    7768
   29811	    7441
   29713	    6996
   29672	    6449
   29652	    6771
   29745	    7129
   29960	    6959
   29950	    6822
   29867	    6534
   29990	    6287
   30036	    6017
   30078	    5755
   30146	    5549
   30254	    5371
   30335	    5188
   30293	    4888
   30278	    4591
   30308	    4326
   30354	    4096
   30398	    6743
   30547	    8560
   30853	    8549
   30888	    8405
   30980	    8209
   31174	    8045
   31232	    7939
   31184	    7566
   31149	    7279
   31213	    7211
   31218	    7121
   31198	    6877
   31144	    6506
   30976	    6218
   30814	    5816
   30839	    5923
   30853	    5897
   30892	    6281
   30941	    6056
   30780	    6166
   30662	    5912
   30711	    5431
   30829	    5206
   30775	    4942
   30692	    4542
   30577	    4104
   30572	    3945
   30726	    3804
   30711	    3551
   30819	    3747
   30814	    3968
   30662	    3515
   30741	    3058
   31091	    2836
   31169	    5002
   31255	    6026
   31575	    6086
   31570	    5905
   31646	    5636
   31896	    5617
   31998	    5990
   32192	    5972
   32187	    6641
   32204	    6600
   32233	    6511
   32167	    6178
   32135	    7475
   32297	    7417
   32390	    7154
   32422	   10720
   32400	   13480
   32573	   13530
   32478	   13170
   32292	   12720
   32033	   12280
   31651	   11740
   31250	   12290
   30858	   13460
   30557	   13020
   30354	   12510
   30359	   12280
   30244	   11690
   29887	   11040
   29718	   10390
   29459	    9821
   28945	    9225
   28629	    8590
   28328	    7899
   28096	    7638
   27854	    7086
   27690	    6436
   27374	    5921
   26927	    5420
   26476	    4568
   26344	    3868
   26183	    3468
   25750	    2921
   25556	    2310
   25136	    1637
   24588	     927
   24414	     430
   24152	     451
   23925	     320
   23668	     228
   23489	    1024
   23171	     629
   22836	     231
   22501	       0
   22214	       0
   21935	       0
   21928	    1490
   22065	    1290
   22572	    1581
   23235	    1681
   23509	    1446
   23521	    2873
   23567	    2594
   23648	    4017
   23939	    4614
   24074	    7329
   24252	    8479
   24331	   12440
   24531	   15780
   24908	   16220
   25449	   16760
   26126	   16230
   26476	   15620
   26775	   15000
   26929	   14410
   26917	   13690
   26895	   13060
   26792	   12440
   26630	   11780
   26489	   11170
   26288	   10730
   26107	   10280
   25848	   10150
   25461	    9574
   25111	    8919
   24844	    9451
   24925	   10360
   25023	   10460
   24725	   10010
   24495	    9562
   24140	    9205
   23991	   10500
   23996	   15760
   23951	   19710
   23976	   19830
   24578	   19520
   25314	   19180
   25676	   18800
   25725	   18190
   25737	   17770
   25703	   17440
   25473	   17090
   25363	   16720
   25334	   18160
   25297	   20550
   25287	   21310
   25478	   22340
   25390	   25900
   25314	   26290
   25454	   25910
   26339	   25510
   27049	   25050
   27293	   24510
   27445	   26420
   27335	   35110
   27005	   35420
   27186	   35300
   29153	   35160
   29872	   34840
   30303	   38700
   30601	   42960
   30699	   42910
   31056	   42630
   31854	   42300
   32214	   41580
   32422	   40920
   32710	   40430
   32737	   40080
   32869	   39750
   33146	   39570
   33168	   40680
   33398	   40310
   33434	   39990
   33635	   40060
   33843	   40370
   34022	   43510
   34320	   44580
   34464	   45730
   34873	   48380
   35211	   48240
   35729	   48100
   36145	   47900
   36669	   48030
   37028	   48150
   37139	   48490
   37271	   48960
   37383	   48850
   37263	   48740
   37354	   48950
   37508	   51220
   37530	   53270
   37728	   53300
   38352	   53320
   39189	   53420
   39857	   53430
   40630	   53450
   41577	   53530
   42504	   53530
   43221	   53530
   43385	   53010
   43749	   53240
   43994	   53230
   44053	   53090
   44481	   53250
   44789	   53400
   44828	   53150
   44828	   53070
   44938	   53010
   44992	   52940
   45031	   52900
   45070	   52870
   45085	   52830
   45070	   52780
   45097	   52780
   44980	   53040
   45004	   53070
   44953	   53200
   45078	   53340
   45183	   53350
   45777	   53310
   46264	   53350
   46621	   53390
   46732	   53150
   47524	   53160
   48858	   53500
   49653	   53490
   49790	   53050
   50020	   52770
   50560	   52460
   50786	   52180
   50776	   51860
   50854	   51490
   50878	   51120
   50729	   50560
   50864	   50230
   50825	   50890
   50644	   50770
   50311	   50040
   50228	   51370
   50135	   51250
   49897	   50640
   49944	   50200
   49981	   50320
   49959	   49950
   50020	   49410
   50181	   49340
   50174	   49280
   50203	   49100
   50005	   48760
   49729	   48510
   49721	   48040
   49714	   48390
   49601	   48940
   49660	   49530
   49601	   49210
   49631	   51140
   49670	   51290
   49905	   51050
   50335	   51050
   50382	   52030
   50335	   52870
   50203	   52980
   50397	   52960
   50421	   52920
   51294	   52520
   52806	   52100
   52589	   51790
   51935	   51830
   51578	   52100
   52757	   52490
   53394	   50480
   52919	   48100
   52726	   46600
   52806	   45440
   52669	   44220
   52236	   43470
   52077	   42550
   52094	   41890
   52046	   41250
   52293	   41280
   52268	   43260
   52246	   45140
   52278	   45540
   52806	   49850
   52613	   49550
   52846	   48880
   53039	   48490
   52821	   47410
   52782	   47010
   52574	   46850
   52444	   46210
   52420	   45520
   52300	   44840
   52190	   44180
   52085	   43610
   51847	   43040
   51705	   43320
   51649	   43320
   51705	   43880
   51664	   44820
   51855	   45240
   51975	   45150
   51943	   47250
   51840	   47030
   51688	   46630
   51412	   46170
   51365	   45780
   51380	   45770
   51153	   45430
   50847	   45980
   50629	   45470
   50901	   45010
   51096	   44470
   51184	   44040
   51263	   43680
   51082	   43300
   50707	   42950
   50543	   42500
   50235	   41990
   49858	   41510
   49577	   41080
   49389	   41880
   49171	   42400
   48902	   42440
   48992	   42100
   48992	   41620
   48977	   41140
   48865	   40660
   48843	   40140
   48606	   39550
   48256	   38950
   48182	   39250
   48060	   38860
   48016	   38320
   48067	   38330
   48089	   37750
   47923	   37230
   47700	   36980
   47502	   36550
   47468	   35990
   47495	   35770
   47480	   35290
   47610	   34750
   47673	   34410
   47615	   34040
   47517	   33620
   47277	   32800
   47228	   32080
   47116	   31330
   47010	   30940
   46678	   30580
   46313	   30340
   46042	   29910
   45851	   29190
   45716	   29560
   45589	   28930
   45589	   28340
   45423	   27870
   44985	   27310
   45012	   27040
   44657	   28260
   44319	   29440
   44226	   28930
   44344	   30630
   44155	   35720
   44045	   35730
   44033	   35070
   44111	   45110
   44092	   52880
   44131	   52900
   46382	   52930
   48667	   52870
   50949	   52610
   51373	   51810
   50901	   50440
   50465	   49100
   49707	   47610
   49200	   46410
   48843	   45470
   48620	   44600
   48329	   43650
   48104	   42730
   47766	   41750
   47495	   40870
   47143	   39940
   46724	   39850
   46394	   39180
   46034	   39000
   45812	   38200
   45516	   37280
   45178	   36260
   44684	   35130
   44395	   34250
   44104	   33390
   43519	   32330
   42834	   31330
   42196	   30400
   41501	   29430
   40828	   28460
   40148	   27500
